0,1,2,3,4,VNF,eNB,RC0,RC1,RC2,RC3,RC4,0,1,2,3,4,exec_time,bool_reloc0,bool_reloc1,bool_reloc2,bool_reloc3,bool_reloc4
22,5,7,25,25,5,3,21,22,30,28,26,55,44,39,26,47,1,1,0,1,1,0
12,15,21,16,11,5,4,21,22,30,28,26,29,26,54,44,45,1,1,0,1,1,0
7,8,12,20,9,5,5,21,22,30,28,26,29,33,41,45,47,1,1,0,1,1,0
5,18,10,15,20,5,6,21,22,30,28,26,52,36,52,29,50,1,1,0,1,1,0
14,12,9,11,12,5,7,21,22,30,28,26,31,55,34,27,31,1,1,0,1,1,0
18,9,22,25,20,5,8,21,22,30,28,26,31,45,25,43,45,1,1,0,1,1,0
12,9,8,20,8,5,9,21,22,30,28,26,55,52,35,52,27,1,1,0,1,1,0
14,10,21,16,16,5,10,21,22,30,28,26,46,47,48,31,43,1,1,0,1,1,0
23,9,16,23,16,5,11,21,22,30,28,26,26,53,41,46,50,1,1,0,1,1,0
7,12,5,19,24,6,0,21,22,30,28,26,27,51,52,41,33,1,1,0,1,1,0
13,6,21,20,21,6,1,21,22,30,28,26,35,39,49,34,51,1,1,0,1,1,0
5,9,23,21,20,6,2,21,22,30,28,26,52,28,26,35,54,1,1,0,1,1,0
17,20,6,19,20,6,3,21,22,30,28,26,50,54,46,43,43,1,1,0,1,1,0
13,9,13,6,19,6,4,21,22,30,28,26,33,34,40,49,25,1,1,0,1,1,0
18,12,16,9,10,6,5,21,22,30,28,26,38,35,31,49,44,1,1,0,1,1,0
20,12,13,18,6,6,6,21,22,30,28,26,33,35,41,30,40,1,1,0,1,1,0
23,25,18,19,15,6,7,21,22,30,28,26,29,28,25,49,37,1,1,0,1,1,0
22,5,17,17,8,6,8,21,22,30,28,26,40,34,29,30,26,1,1,0,1,1,0
5,13,17,22,24,6,9,21,22,30,28,26,52,55,25,29,47,1,1,0,1,1,0
15,22,7,6,5,6,10,21,22,30,28,26,34,39,33,52,39,1,1,0,1,1,0
9,14,12,25,10,6,11,21,22,30,28,26,49,26,42,37,38,1,1,0,1,1,0
19,6,7,24,25,7,0,21,22,30,28,26,44,26,55,30,39,5,1,0,1,1,1
12,14,8,17,6,7,1,21,22,30,28,26,51,55,25,35,32,5,1,0,1,1,1
6,18,15,5,11,7,2,21,22,30,28,26,49,43,26,27,27,5,1,0,1,1,1
6,12,9,24,18,7,3,21,22,30,28,26,38,32,55,52,38,5,1,0,1,1,1
23,25,24,24,25,7,4,21,22,30,28,26,49,55,36,40,40,5,1,0,1,1,1
15,10,12,12,8,7,5,21,22,30,28,26,41,34,45,52,40,5,1,0,1,1,1
11,7,18,19,23,7,6,21,22,30,28,26,25,25,53,36,31,5,1,0,1,1,1
10,21,22,17,14,7,7,21,22,30,28,26,32,54,48,52,38,5,1,0,1,1,1
6,25,19,15,15,7,8,21,22,30,28,26,32,43,26,30,34,5,1,0,1,1,1
25,10,11,24,12,7,9,21,22,30,28,26,48,33,32,34,29,5,1,0,1,1,1
25,20,20,22,25,7,10,21,22,30,28,26,39,33,33,26,45,5,1,0,1,1,1
15,13,15,17,25,7,11,21,22,30,28,26,55,30,34,27,38,5,1,0,1,1,1
19,13,20,21,17,8,0,21,22,30,28,26,50,32,49,49,45,3,1,1,0,1,1
22,15,19,9,20,8,1,21,22,30,28,26,50,52,47,37,36,3,1,1,0,1,1
6,19,8,21,17,8,2,21,22,30,28,26,49,41,43,51,44,3,1,1,0,1,1
21,21,17,7,23,8,3,21,22,30,28,26,26,44,49,42,33,3,1,1,0,1,1
14,18,15,7,20,8,4,21,22,30,28,26,29,38,36,49,45,3,1,1,0,1,1
22,21,22,17,17,8,5,21,22,30,28,26,34,29,40,39,39,3,1,1,0,1,1
25,17,6,17,9,8,6,21,22,30,28,26,53,44,40,34,34,3,1,1,0,1,1
15,17,14,24,6,8,7,21,22,30,28,26,33,44,36,36,39,3,1,1,0,1,1
12,8,6,24,6,8,8,21,22,30,28,26,36,43,45,50,51,3,1,1,0,1,1
21,7,11,19,19,8,9,21,22,30,28,26,54,51,43,37,48,3,1,1,0,1,1
5,9,25,15,14,8,10,21,22,30,28,26,45,31,36,28,41,3,1,1,0,1,1
14,23,11,8,11,8,11,21,22,30,28,26,51,26,53,54,39,3,1,1,0,1,1
8,22,10,23,14,9,0,21,22,30,28,26,55,28,47,28,53,4,1,1,0,1,1
24,22,13,21,6,9,1,21,22,30,28,26,32,28,47,53,54,4,1,1,0,1,1
10,15,21,25,13,9,2,21,22,30,28,26,43,35,31,47,52,4,1,1,0,1,1
21,20,11,7,7,9,3,21,22,30,28,26,46,52,46,34,46,4,1,1,0,1,1
18,10,14,9,23,9,4,21,22,30,28,26,49,29,29,47,34,4,1,1,0,1,1
19,22,21,15,23,9,5,21,22,30,28,26,45,40,48,31,39,4,1,1,0,1,1
12,16,12,22,7,9,6,21,22,30,28,26,40,29,40,44,46,4,1,1,0,1,1
21,19,10,25,22,9,7,21,22,30,28,26,55,30,27,39,49,4,1,1,0,1,1
12,11,16,19,15,9,8,21,22,30,28,26,40,50,33,48,26,4,1,1,0,1,1
7,25,11,6,18,9,9,21,22,30,28,26,52,27,35,48,28,4,1,1,0,1,1
5,5,22,11,10,9,10,21,22,30,28,26,41,43,55,51,33,4,1,1,0,1,1
23,25,5,8,25,9,11,21,22,30,28,26,30,31,39,26,41,4,1,1,0,1,1
11,21,9,22,16,10,0,21,22,30,28,26,55,49,42,31,34,5,1,0,0,1,1
24,19,5,5,13,10,1,21,22,30,28,26,51,43,44,41,49,5,1,0,0,1,1
11,18,15,7,21,10,2,21,22,30,28,26,35,44,30,45,31,5,1,0,0,1,1
16,24,12,14,13,10,3,21,22,30,28,26,42,55,54,43,39,5,1,0,0,1,1
24,5,16,7,14,10,4,21,22,30,28,26,30,50,41,37,30,5,1,0,0,1,1
14,25,19,10,5,10,5,21,22,30,28,26,25,29,41,50,44,5,1,0,0,1,1
19,13,19,21,12,10,6,21,22,30,28,26,37,35,29,29,32,5,1,0,0,1,1
22,21,8,24,23,10,7,21,22,30,28,26,35,48,53,40,32,5,1,0,0,1,1
5,11,5,10,25,10,8,21,22,30,28,26,34,53,48,35,49,5,1,0,0,1,1
9,17,17,8,24,10,9,21,22,30,28,26,27,44,37,28,26,5,1,0,0,1,1
10,8,12,8,6,10,10,21,22,30,28,26,51,31,51,43,47,5,1,0,0,1,1
13,12,21,12,24,10,11,21,22,30,28,26,28,55,41,53,39,5,1,0,0,1,1
17,20,11,25,8,11,0,21,22,30,28,26,47,54,29,54,40,4,0,1,0,1,0
23,7,22,24,7,11,1,21,22,30,28,26,44,44,35,32,50,4,0,1,0,1,0
19,5,22,23,20,11,2,21,22,30,28,26,53,30,27,25,33,4,0,1,0,1,0
22,15,5,19,8,11,3,21,22,30,28,26,35,49,25,40,43,4,0,1,0,1,0
19,19,10,23,6,11,4,21,22,30,28,26,45,49,39,46,49,4,0,1,0,1,0
9,5,23,11,20,11,5,21,22,30,28,26,51,39,50,47,32,4,0,1,0,1,0
14,6,24,14,21,11,6,21,22,30,28,26,37,49,40,33,49,4,0,1,0,1,0
6,11,16,11,21,11,7,21,22,30,28,26,28,37,26,37,37,4,0,1,0,1,0
21,9,22,7,10,11,8,21,22,30,28,26,33,39,49,30,50,4,0,1,0,1,0
13,21,22,19,19,11,9,21,22,30,28,26,41,50,30,33,55,4,0,1,0,1,0
24,24,7,11,17,11,10,21,22,30,28,26,38,42,25,51,26,4,0,1,0,1,0
9,6,17,21,17,11,11,21,22,30,28,26,47,35,50,45,42,4,0,1,0,1,0
24,11,11,23,22,12,0,21,22,30,28,26,38,37,28,48,27,3,0,0,0,1,1
22,21,10,9,19,12,1,21,22,30,28,26,40,42,49,29,52,3,0,0,0,1,1
10,6,8,11,17,12,2,21,22,30,28,26,35,30,38,32,54,3,0,0,0,1,1
20,25,14,16,23,12,3,21,22,30,28,26,32,51,42,37,41,3,0,0,0,1,1
14,22,21,25,7,12,4,21,22,30,28,26,30,26,51,27,43,3,0,0,0,1,1
19,25,14,24,11,12,5,21,22,30,28,26,37,33,44,28,28,3,0,0,0,1,1
16,14,25,10,19,12,6,21,22,30,28,26,42,39,52,47,44,3,0,0,0,1,1
16,5,5,14,13,12,7,21,22,30,28,26,30,41,45,54,30,3,0,0,0,1,1
5,9,16,23,24,12,8,21,22,30,28,26,43,39,36,31,49,3,0,0,0,1,1
19,22,18,15,16,12,9,21,22,30,28,26,28,33,36,39,37,3,0,0,0,1,1
11,17,20,22,17,12,10,21,22,30,28,26,40,55,53,54,25,3,0,0,0,1,1
13,12,11,9,24,12,11,21,22,30,28,26,52,37,51,55,46,3,0,0,0,1,1
25,23,17,15,24,13,0,21,22,30,28,26,29,27,33,50,30,5,1,1,0,1,1
25,16,18,23,6,13,1,21,22,30,28,26,28,38,42,27,46,5,1,1,0,1,1
15,9,21,10,13,13,2,21,22,30,28,26,35,52,33,46,42,5,1,1,0,1,1
23,13,21,9,22,13,3,21,22,30,28,26,46,31,52,43,26,5,1,1,0,1,1
17,17,15,9,21,13,4,21,22,30,28,26,27,48,53,52,33,5,1,1,0,1,1
13,19,23,15,12,13,5,21,22,30,28,26,37,35,48,41,41,5,1,1,0,1,1
12,25,11,17,21,13,6,21,22,30,28,26,39,49,31,43,38,5,1,1,0,1,1
12,20,9,15,21,13,7,21,22,30,28,26,35,25,34,48,29,5,1,1,0,1,1
20,15,10,20,20,13,8,21,22,30,28,26,45,28,41,25,55,5,1,1,0,1,1
9,9,5,5,5,13,9,21,22,30,28,26,36,25,28,37,38,5,1,1,0,1,1
18,5,24,13,17,13,10,21,22,30,28,26,52,30,46,31,28,5,1,1,0,1,1
24,8,25,6,7,13,11,21,22,30,28,26,53,27,42,41,36,5,1,1,0,1,1
18,10,9,8,11,14,0,21,22,30,28,26,34,37,27,45,39,1,0,1,0,0,1
21,7,19,14,25,14,1,21,22,30,28,26,46,46,42,26,43,1,0,1,0,0,1
10,17,13,6,6,14,2,21,22,30,28,26,28,28,25,43,46,1,0,1,0,0,1
17,17,22,6,23,14,3,21,22,30,28,26,46,30,30,50,34,1,0,1,0,0,1
5,18,5,13,16,14,4,21,22,30,28,26,31,47,40,48,43,1,0,1,0,0,1
8,23,16,19,9,14,5,21,22,30,28,26,35,39,45,53,28,1,0,1,0,0,1
23,23,13,14,20,14,6,21,22,30,28,26,30,46,32,29,31,1,0,1,0,0,1
9,21,14,13,14,14,7,21,22,30,28,26,47,34,43,55,47,1,0,1,0,0,1
13,24,16,21,17,14,8,21,22,30,28,26,37,26,38,49,33,1,0,1,0,0,1
19,10,22,10,17,14,9,21,22,30,28,26,28,37,47,36,55,1,0,1,0,0,1
23,21,20,8,10,14,10,21,22,30,28,26,26,36,26,48,34,1,0,1,0,0,1
14,24,16,14,21,14,11,21,22,30,28,26,26,51,53,50,30,1,0,1,0,0,1
13,6,9,15,17,15,0,21,22,30,28,26,42,54,35,35,42,1,0,0,1,1,0
17,16,11,12,7,15,1,21,22,30,28,26,51,33,51,29,25,1,0,0,1,1,0
13,10,9,14,22,15,2,21,22,30,28,26,32,37,34,30,28,1,0,0,1,1,0
21,23,15,18,18,15,3,21,22,30,28,26,39,42,29,47,53,1,0,0,1,1,0
17,25,5,24,14,15,4,21,22,30,28,26,35,48,41,33,32,1,0,0,1,1,0
13,21,9,20,22,15,5,21,22,30,28,26,26,35,37,35,39,1,0,0,1,1,0
5,17,8,25,14,15,6,21,22,30,28,26,31,48,29,36,43,1,0,0,1,1,0
24,23,21,22,9,15,7,21,22,30,28,26,28,40,31,38,31,1,0,0,1,1,0
17,23,24,23,22,15,8,21,22,30,28,26,38,51,48,32,52,1,0,0,1,1,0
15,22,8,24,18,15,9,21,22,30,28,26,30,45,32,45,40,1,0,0,1,1,0
25,20,16,24,17,15,10,21,22,30,28,26,46,33,26,26,44,1,0,0,1,1,0
12,18,15,25,12,15,11,21,22,30,28,26,36,33,48,35,50,1,0,0,1,1,0
20,9,16,25,5,16,0,21,22,30,28,26,29,52,46,39,53,5,1,1,1,0,1
15,17,23,17,22,16,1,21,22,30,28,26,36,50,27,34,47,5,1,1,1,0,1
22,22,16,23,5,16,2,21,22,30,28,26,54,26,30,55,37,5,1,1,1,0,1
9,14,10,9,15,16,3,21,22,30,28,26,25,41,25,30,49,5,1,1,1,0,1
22,5,5,6,6,16,4,21,22,30,28,26,48,48,53,29,33,5,1,1,1,0,1
17,17,23,7,18,16,5,21,22,30,28,26,33,54,27,38,49,5,1,1,1,0,1
19,15,18,19,21,16,6,21,22,30,28,26,46,47,38,42,40,5,1,1,1,0,1
6,22,5,18,12,16,7,21,22,30,28,26,53,49,40,39,45,5,1,1,1,0,1
8,24,21,13,23,16,8,21,22,30,28,26,40,42,29,27,40,5,1,1,1,0,1
22,8,7,25,20,16,9,21,22,30,28,26,27,42,31,38,47,5,1,1,1,0,1
7,16,8,19,14,16,10,21,22,30,28,26,45,34,29,46,43,5,1,1,1,0,1
16,21,11,24,13,16,11,21,22,30,28,26,39,44,52,43,46,5,1,1,1,0,1
20,19,11,6,9,17,0,21,22,30,28,26,34,52,25,29,38,4,1,0,1,0,0
16,25,17,8,13,17,1,21,22,30,28,26,39,49,53,47,35,4,1,0,1,0,0
12,11,6,12,20,17,2,21,22,30,28,26,45,29,27,50,31,4,1,0,1,0,0
9,13,19,9,24,17,3,21,22,30,28,26,37,48,45,26,51,4,1,0,1,0,0
18,8,16,5,9,17,4,21,22,30,28,26,26,37,34,37,50,4,1,0,1,0,0
6,24,16,13,19,17,5,21,22,30,28,26,55,35,44,47,30,4,1,0,1,0,0
24,9,25,14,8,17,6,21,22,30,28,26,51,53,32,53,39,4,1,0,1,0,0
19,24,15,7,9,17,7,21,22,30,28,26,29,29,27,46,33,4,1,0,1,0,0
23,22,21,21,5,17,8,21,22,30,28,26,47,34,43,25,46,4,1,0,1,0,0
16,11,12,15,21,17,9,21,22,30,28,26,55,48,32,39,53,4,1,0,1,0,0
21,20,12,12,25,17,10,21,22,30,28,26,55,38,39,26,40,4,1,0,1,0,0
6,12,18,9,13,17,11,21,22,30,28,26,32,36,53,33,48,4,1,0,1,0,0
9,10,20,6,14,18,0,21,22,30,28,26,46,27,53,30,53,2,0,0,1,0,0
5,11,24,14,6,18,1,21,22,30,28,26,42,45,35,45,49,2,0,0,1,0,0
19,6,8,7,15,18,2,21,22,30,28,26,44,35,41,38,45,2,0,0,1,0,0
21,10,11,7,21,18,3,21,22,30,28,26,53,51,25,41,33,2,0,0,1,0,0
12,9,14,8,13,18,4,21,22,30,28,26,50,53,32,38,33,2,0,0,1,0,0
21,15,9,6,25,18,5,21,22,30,28,26,31,46,52,31,26,2,0,0,1,0,0
17,13,19,22,15,18,6,21,22,30,28,26,32,46,30,35,28,2,0,0,1,0,0
7,11,10,12,11,18,7,21,22,30,28,26,28,29,36,46,43,2,0,0,1,0,0
17,7,12,8,25,18,8,21,22,30,28,26,44,51,43,50,42,2,0,0,1,0,0
24,24,16,7,5,18,9,21,22,30,28,26,55,30,44,50,25,2,0,0,1,0,0
21,7,22,12,23,18,10,21,22,30,28,26,50,40,55,38,40,2,0,0,1,0,0
7,23,10,7,25,18,11,21,22,30,28,26,41,31,46,49,49,2,0,0,1,0,0
12,15,24,25,22,19,0,21,22,30,28,26,45,38,36,42,26,1,1,1,1,1,1
25,25,23,13,8,19,1,21,22,30,28,26,31,34,34,27,42,1,1,1,1,1,1
16,20,7,23,25,19,2,21,22,30,28,26,46,37,35,32,32,1,1,1,1,1,1
6,10,6,11,17,19,3,21,22,30,28,26,52,43,47,48,37,1,1,1,1,1,1
12,17,17,17,5,19,4,21,22,30,28,26,51,40,45,38,30,1,1,1,1,1,1
22,14,20,11,17,19,5,21,22,30,28,26,48,55,36,44,54,1,1,1,1,1,1
25,9,20,23,7,19,6,21,22,30,28,26,54,46,52,50,52,1,1,1,1,1,1
6,24,19,13,18,19,7,21,22,30,28,26,43,44,36,42,32,1,1,1,1,1,1
16,7,12,18,5,19,8,21,22,30,28,26,39,46,31,50,35,1,1,1,1,1,1
19,18,17,14,8,19,9,21,22,30,28,26,41,46,26,55,28,1,1,1,1,1,1
9,7,14,25,14,19,10,21,22,30,28,26,33,26,48,42,30,1,1,1,1,1,1
21,8,10,17,14,19,11,21,22,30,28,26,49,28,48,42,43,1,1,1,1,1,1
8,17,11,16,21,20,0,21,22,30,28,26,55,34,25,47,40,4,1,1,1,0,0
11,10,19,16,23,20,1,21,22,30,28,26,52,40,55,33,32,4,1,1,1,0,0
17,12,13,7,20,20,2,21,22,30,28,26,43,43,41,30,39,4,1,1,1,0,0
9,25,24,5,10,20,3,21,22,30,28,26,34,25,25,47,39,4,1,1,1,0,0
21,18,8,6,19,20,4,21,22,30,28,26,40,33,32,52,29,4,1,1,1,0,0
15,25,13,18,22,20,5,21,22,30,28,26,49,48,30,26,48,4,1,1,1,0,0
21,19,12,8,19,20,6,21,22,30,28,26,49,52,35,28,41,4,1,1,1,0,0
6,25,7,19,20,20,7,21,22,30,28,26,51,39,44,47,52,4,1,1,1,0,0
5,21,8,7,18,20,8,21,22,30,28,26,31,39,26,49,49,4,1,1,1,0,0
8,23,23,17,11,20,9,21,22,30,28,26,48,43,26,39,52,4,1,1,1,0,0
7,12,8,7,7,20,10,21,22,30,28,26,31,41,39,29,33,4,1,1,1,0,0
13,9,20,25,14,20,11,21,22,30,28,26,43,48,51,44,48,4,1,1,1,0,0
15,5,19,5,18,21,0,21,22,30,28,26,49,54,27,28,49,3,0,0,0,1,1
5,5,19,16,22,21,1,21,22,30,28,26,27,48,41,53,43,3,0,0,0,1,1
20,21,16,18,9,21,2,21,22,30,28,26,52,25,51,37,39,3,0,0,0,1,1
11,9,12,19,15,21,3,21,22,30,28,26,47,50,46,32,55,3,0,0,0,1,1
10,8,22,23,13,21,4,21,22,30,28,26,32,52,54,27,27,3,0,0,0,1,1
11,22,14,25,7,21,5,21,22,30,28,26,43,54,35,28,50,3,0,0,0,1,1
9,14,21,10,12,21,6,21,22,30,28,26,44,50,25,26,43,3,0,0,0,1,1
15,21,8,16,24,21,7,21,22,30,28,26,39,39,51,33,35,3,0,0,0,1,1
14,11,6,22,19,21,8,21,22,30,28,26,48,36,45,38,48,3,0,0,0,1,1
20,9,17,10,10,21,9,21,22,30,28,26,33,29,28,44,42,3,0,0,0,1,1
22,24,19,7,8,21,10,21,22,30,28,26,30,32,44,27,34,3,0,0,0,1,1
12,9,13,17,21,21,11,21,22,30,28,26,52,53,33,42,26,3,0,0,0,1,1
13,23,17,6,5,22,0,21,22,30,28,26,35,27,43,55,45,3,0,1,0,0,1
22,6,6,20,24,22,1,21,22,30,28,26,42,47,42,47,27,3,0,1,0,0,1
24,21,25,5,18,22,2,21,22,30,28,26,39,27,32,37,47,3,0,1,0,0,1
25,11,25,20,16,22,3,21,22,30,28,26,35,30,34,53,47,3,0,1,0,0,1
7,5,5,19,10,22,4,21,22,30,28,26,42,51,34,27,26,3,0,1,0,0,1
15,25,11,17,10,22,5,21,22,30,28,26,33,42,51,43,55,3,0,1,0,0,1
21,21,5,6,25,22,6,21,22,30,28,26,26,45,32,33,47,3,0,1,0,0,1
13,16,12,25,11,22,7,21,22,30,28,26,37,30,47,44,27,3,0,1,0,0,1
16,9,14,18,5,22,8,21,22,30,28,26,35,42,51,45,44,3,0,1,0,0,1
8,5,15,16,19,22,9,21,22,30,28,26,34,30,38,48,35,3,0,1,0,0,1
13,19,22,23,14,22,10,21,22,30,28,26,52,31,40,34,29,3,0,1,0,0,1
5,25,24,11,5,22,11,21,22,30,28,26,38,33,37,25,29,3,0,1,0,0,1
8,24,7,19,24,23,0,21,22,30,28,26,50,30,29,26,53,3,1,1,0,1,1
8,19,10,7,5,23,1,21,22,30,28,26,37,27,46,39,46,3,1,1,0,1,1
11,25,23,16,18,23,2,21,22,30,28,26,36,47,37,40,54,3,1,1,0,1,1
24,20,17,17,18,23,3,21,22,30,28,26,46,38,50,46,40,3,1,1,0,1,1
14,25,5,21,19,23,4,21,22,30,28,26,35,38,50,40,40,3,1,1,0,1,1
15,9,5,13,12,23,5,21,22,30,28,26,25,55,31,39,29,3,1,1,0,1,1
13,22,23,22,23,23,6,21,22,30,28,26,33,25,34,28,28,3,1,1,0,1,1
12,25,16,8,7,23,7,21,22,30,28,26,46,42,29,37,41,3,1,1,0,1,1
18,6,15,19,13,23,8,21,22,30,28,26,48,38,52,30,41,3,1,1,0,1,1
24,7,15,19,12,23,9,21,22,30,28,26,29,49,26,44,33,3,1,1,0,1,1
24,12,5,12,25,23,10,21,22,30,28,26,28,35,25,30,47,3,1,1,0,1,1
6,10,6,11,9,23,11,21,22,30,28,26,36,25,34,36,33,3,1,1,0,1,1
23,15,11,19,22,24,0,21,22,30,28,26,32,53,25,52,51,4,1,0,1,0,1
21,22,8,11,18,24,1,21,22,30,28,26,49,46,31,41,52,4,1,0,1,0,1
9,5,10,25,19,24,2,21,22,30,28,26,25,44,44,50,54,4,1,0,1,0,1
5,17,5,13,5,24,3,21,22,30,28,26,34,53,39,27,51,4,1,0,1,0,1
23,10,13,20,21,24,4,21,22,30,28,26,40,51,31,55,27,4,1,0,1,0,1
7,18,25,14,13,24,5,21,22,30,28,26,29,29,35,43,55,4,1,0,1,0,1
19,23,19,14,9,24,6,21,22,30,28,26,39,28,28,44,27,4,1,0,1,0,1
16,21,22,11,24,24,7,21,22,30,28,26,47,48,43,32,38,4,1,0,1,0,1
13,6,23,18,14,24,8,21,22,30,28,26,34,38,42,49,32,4,1,0,1,0,1
20,15,17,8,21,24,9,21,22,30,28,26,33,27,54,37,53,4,1,0,1,0,1
13,14,19,7,15,24,10,21,22,30,28,26,29,53,52,45,48,4,1,0,1,0,1
19,5,25,5,23,24,11,21,22,30,28,26,47,38,25,44,46,4,1,0,1,0,1
