0,1,2,3,4,VNF,eNB,RC0,RC1,RC2,RC3,RC4,0,1,2,3,4,exec_time,bool_reloc0,bool_reloc1,bool_reloc2,bool_reloc3,bool_reloc4
21,15,8,16,25,4,0,30,28,28,27,30,45,27,41,40,37,4,1,1,0,1,0
16,25,5,8,19,4,1,30,28,28,27,30,47,36,40,25,26,4,1,1,0,1,0
6,14,6,12,25,4,2,30,28,28,27,30,38,26,43,49,38,4,1,1,0,1,0
8,22,16,8,19,4,3,30,28,28,27,30,54,41,46,37,25,4,1,1,0,1,0
23,22,20,7,11,4,4,30,28,28,27,30,53,29,32,44,34,4,1,1,0,1,0
9,15,5,21,14,4,5,30,28,28,27,30,31,55,28,37,45,4,1,1,0,1,0
11,19,13,16,6,4,6,30,28,28,27,30,34,44,43,42,50,4,1,1,0,1,0
17,11,23,8,5,4,7,30,28,28,27,30,42,28,36,35,55,4,1,1,0,1,0
13,14,16,16,14,4,8,30,28,28,27,30,26,44,53,34,53,4,1,1,0,1,0
7,23,7,11,12,4,9,30,28,28,27,30,47,44,47,42,41,4,1,1,0,1,0
11,18,16,21,22,4,10,30,28,28,27,30,32,34,37,29,38,4,1,1,0,1,0
18,5,22,21,11,4,11,30,28,28,27,30,48,25,44,29,41,4,1,1,0,1,0
22,14,25,12,19,5,0,30,28,28,27,30,40,30,25,49,27,4,1,1,0,1,1
25,21,21,14,17,5,1,30,28,28,27,30,47,46,32,52,35,4,1,1,0,1,1
12,7,23,21,6,5,2,30,28,28,27,30,40,32,46,38,49,4,1,1,0,1,1
21,18,10,13,8,5,3,30,28,28,27,30,46,42,41,35,27,4,1,1,0,1,1
11,9,5,14,14,5,4,30,28,28,27,30,35,48,28,45,47,4,1,1,0,1,1
5,10,24,24,7,5,5,30,28,28,27,30,49,26,27,40,39,4,1,1,0,1,1
22,7,9,13,19,5,6,30,28,28,27,30,40,40,46,33,44,4,1,1,0,1,1
23,7,22,8,22,5,7,30,28,28,27,30,38,42,43,50,36,4,1,1,0,1,1
8,12,20,10,9,5,8,30,28,28,27,30,53,34,25,43,53,4,1,1,0,1,1
15,12,14,18,14,5,9,30,28,28,27,30,50,40,42,49,55,4,1,1,0,1,1
9,15,14,15,15,5,10,30,28,28,27,30,54,34,28,38,53,4,1,1,0,1,1
6,12,10,20,16,5,11,30,28,28,27,30,52,47,25,39,40,4,1,1,0,1,1
20,23,18,22,5,6,0,30,28,28,27,30,32,25,37,49,43,5,0,1,1,0,0
17,24,7,21,18,6,1,30,28,28,27,30,49,42,26,33,26,5,0,1,1,0,0
25,9,11,22,10,6,2,30,28,28,27,30,29,28,26,50,33,5,0,1,1,0,0
21,8,20,10,10,6,3,30,28,28,27,30,44,41,30,36,33,5,0,1,1,0,0
22,24,9,6,6,6,4,30,28,28,27,30,40,35,35,28,43,5,0,1,1,0,0
7,25,11,24,9,6,5,30,28,28,27,30,43,52,53,47,43,5,0,1,1,0,0
24,24,20,15,6,6,6,30,28,28,27,30,37,47,37,26,32,5,0,1,1,0,0
18,21,11,21,21,6,7,30,28,28,27,30,46,32,46,44,46,5,0,1,1,0,0
5,24,19,6,12,6,8,30,28,28,27,30,30,34,51,28,37,5,0,1,1,0,0
7,22,25,7,19,6,9,30,28,28,27,30,55,39,32,53,37,5,0,1,1,0,0
8,13,11,9,20,6,10,30,28,28,27,30,42,34,29,36,34,5,0,1,1,0,0
19,8,19,6,23,6,11,30,28,28,27,30,34,28,30,47,27,5,0,1,1,0,0
6,25,23,16,23,7,0,30,28,28,27,30,54,50,27,47,54,3,0,1,0,1,0
22,23,5,5,5,7,1,30,28,28,27,30,37,38,37,38,32,3,0,1,0,1,0
18,19,14,9,19,7,2,30,28,28,27,30,46,43,55,54,42,3,0,1,0,1,0
21,13,21,8,17,7,3,30,28,28,27,30,46,26,26,43,26,3,0,1,0,1,0
16,7,17,14,19,7,4,30,28,28,27,30,35,48,44,46,44,3,0,1,0,1,0
22,25,10,21,12,7,5,30,28,28,27,30,26,42,31,50,39,3,0,1,0,1,0
15,20,15,11,23,7,6,30,28,28,27,30,41,55,25,52,52,3,0,1,0,1,0
7,14,12,10,8,7,7,30,28,28,27,30,34,36,41,47,49,3,0,1,0,1,0
13,13,15,23,23,7,8,30,28,28,27,30,31,29,32,52,43,3,0,1,0,1,0
7,7,19,8,20,7,9,30,28,28,27,30,30,37,42,27,36,3,0,1,0,1,0
25,5,17,20,11,7,10,30,28,28,27,30,52,43,51,30,30,3,0,1,0,1,0
13,24,24,23,5,7,11,30,28,28,27,30,28,32,38,53,33,3,0,1,0,1,0
22,17,22,12,16,8,0,30,28,28,27,30,40,28,27,46,40,4,1,1,0,1,0
20,10,24,22,24,8,1,30,28,28,27,30,29,50,47,52,32,4,1,1,0,1,0
11,21,13,8,9,8,2,30,28,28,27,30,38,52,25,39,35,4,1,1,0,1,0
23,8,11,21,17,8,3,30,28,28,27,30,34,39,49,30,39,4,1,1,0,1,0
13,9,7,7,14,8,4,30,28,28,27,30,52,37,49,48,41,4,1,1,0,1,0
24,5,8,14,9,8,5,30,28,28,27,30,44,28,27,35,52,4,1,1,0,1,0
6,23,17,7,8,8,6,30,28,28,27,30,27,49,46,30,35,4,1,1,0,1,0
13,6,18,20,24,8,7,30,28,28,27,30,50,39,31,46,25,4,1,1,0,1,0
12,7,6,18,7,8,8,30,28,28,27,30,31,37,45,48,32,4,1,1,0,1,0
5,8,7,11,13,8,9,30,28,28,27,30,51,52,51,55,35,4,1,1,0,1,0
7,25,22,16,13,8,10,30,28,28,27,30,49,52,25,48,39,4,1,1,0,1,0
8,10,20,24,18,8,11,30,28,28,27,30,40,37,53,34,42,4,1,1,0,1,0
25,10,22,10,18,9,0,30,28,28,27,30,55,34,43,49,53,2,1,0,0,1,1
21,18,14,17,23,9,1,30,28,28,27,30,48,42,27,28,36,2,1,0,0,1,1
5,23,23,7,22,9,2,30,28,28,27,30,36,40,46,37,43,2,1,0,0,1,1
13,20,15,6,8,9,3,30,28,28,27,30,26,52,29,28,31,2,1,0,0,1,1
6,17,22,12,11,9,4,30,28,28,27,30,39,50,25,32,49,2,1,0,0,1,1
11,12,22,14,7,9,5,30,28,28,27,30,25,47,36,53,31,2,1,0,0,1,1
11,10,15,23,20,9,6,30,28,28,27,30,40,29,54,49,35,2,1,0,0,1,1
6,7,19,8,23,9,7,30,28,28,27,30,33,32,48,45,42,2,1,0,0,1,1
7,7,12,11,5,9,8,30,28,28,27,30,46,25,35,29,54,2,1,0,0,1,1
20,22,6,13,19,9,9,30,28,28,27,30,36,47,37,42,40,2,1,0,0,1,1
12,7,23,23,14,9,10,30,28,28,27,30,55,52,44,33,44,2,1,0,0,1,1
19,18,25,8,9,9,11,30,28,28,27,30,39,34,25,34,33,2,1,0,0,1,1
19,17,12,11,7,10,0,30,28,28,27,30,27,48,33,48,50,2,1,1,0,1,1
5,5,19,15,18,10,1,30,28,28,27,30,28,44,27,42,36,2,1,1,0,1,1
25,22,7,17,7,10,2,30,28,28,27,30,40,49,31,53,25,2,1,1,0,1,1
14,19,21,18,5,10,3,30,28,28,27,30,35,46,48,45,41,2,1,1,0,1,1
21,22,11,7,17,10,4,30,28,28,27,30,49,44,45,38,36,2,1,1,0,1,1
9,23,16,17,18,10,5,30,28,28,27,30,40,31,27,42,34,2,1,1,0,1,1
15,7,8,23,10,10,6,30,28,28,27,30,42,30,41,25,35,2,1,1,0,1,1
11,9,11,18,8,10,7,30,28,28,27,30,36,43,35,37,27,2,1,1,0,1,1
20,10,17,20,10,10,8,30,28,28,27,30,50,50,40,53,25,2,1,1,0,1,1
14,5,12,25,24,10,9,30,28,28,27,30,44,52,40,52,31,2,1,1,0,1,1
12,16,6,14,8,10,10,30,28,28,27,30,50,27,46,33,35,2,1,1,0,1,1
22,7,12,11,14,10,11,30,28,28,27,30,46,38,35,55,35,2,1,1,0,1,1
11,23,24,16,25,11,0,30,28,28,27,30,36,39,54,52,51,3,1,1,1,1,0
21,18,8,23,24,11,1,30,28,28,27,30,37,50,28,30,38,3,1,1,1,1,0
8,19,6,8,14,11,2,30,28,28,27,30,27,43,30,45,44,3,1,1,1,1,0
18,14,6,22,11,11,3,30,28,28,27,30,39,50,27,38,41,3,1,1,1,1,0
22,13,8,20,16,11,4,30,28,28,27,30,25,25,27,53,32,3,1,1,1,1,0
10,23,22,18,15,11,5,30,28,28,27,30,50,47,40,33,43,3,1,1,1,1,0
20,13,25,15,16,11,6,30,28,28,27,30,25,32,38,30,51,3,1,1,1,1,0
8,6,14,17,12,11,7,30,28,28,27,30,51,26,38,26,44,3,1,1,1,1,0
8,17,9,19,24,11,8,30,28,28,27,30,25,36,28,47,32,3,1,1,1,1,0
22,16,19,21,19,11,9,30,28,28,27,30,43,29,53,40,25,3,1,1,1,1,0
11,8,12,6,9,11,10,30,28,28,27,30,27,25,39,41,31,3,1,1,1,1,0
20,18,24,23,5,11,11,30,28,28,27,30,34,30,36,48,28,3,1,1,1,1,0
14,15,21,9,19,12,0,30,28,28,27,30,42,30,29,35,41,4,0,0,0,1,0
19,7,17,23,25,12,1,30,28,28,27,30,34,42,55,38,45,4,0,0,0,1,0
13,13,25,16,21,12,2,30,28,28,27,30,48,37,41,41,25,4,0,0,0,1,0
13,24,19,8,6,12,3,30,28,28,27,30,49,45,52,28,53,4,0,0,0,1,0
25,18,11,19,15,12,4,30,28,28,27,30,32,39,45,41,36,4,0,0,0,1,0
12,11,17,10,7,12,5,30,28,28,27,30,47,55,48,34,46,4,0,0,0,1,0
23,10,21,23,16,12,6,30,28,28,27,30,29,28,46,50,36,4,0,0,0,1,0
11,24,24,13,22,12,7,30,28,28,27,30,34,26,52,50,27,4,0,0,0,1,0
7,8,13,24,16,12,8,30,28,28,27,30,33,28,53,30,32,4,0,0,0,1,0
8,5,15,7,12,12,9,30,28,28,27,30,50,45,55,52,44,4,0,0,0,1,0
7,8,16,17,25,12,10,30,28,28,27,30,48,47,32,52,42,4,0,0,0,1,0
24,23,11,17,19,12,11,30,28,28,27,30,46,30,31,42,34,4,0,0,0,1,0
9,9,16,13,23,13,0,30,28,28,27,30,42,31,55,51,41,4,0,0,0,0,1
23,6,5,10,23,13,1,30,28,28,27,30,46,47,37,32,39,4,0,0,0,0,1
13,25,9,12,11,13,2,30,28,28,27,30,41,35,52,44,35,4,0,0,0,0,1
22,9,14,10,21,13,3,30,28,28,27,30,52,53,32,25,54,4,0,0,0,0,1
8,7,19,7,5,13,4,30,28,28,27,30,36,32,53,52,35,4,0,0,0,0,1
11,9,18,12,22,13,5,30,28,28,27,30,44,50,35,51,43,4,0,0,0,0,1
17,8,10,14,15,13,6,30,28,28,27,30,25,44,55,34,50,4,0,0,0,0,1
18,14,19,18,7,13,7,30,28,28,27,30,33,33,38,53,44,4,0,0,0,0,1
8,14,12,23,10,13,8,30,28,28,27,30,37,27,29,37,35,4,0,0,0,0,1
13,9,11,21,23,13,9,30,28,28,27,30,46,46,35,52,49,4,0,0,0,0,1
9,6,15,7,7,13,10,30,28,28,27,30,50,54,33,32,50,4,0,0,0,0,1
22,5,8,19,14,13,11,30,28,28,27,30,45,42,50,31,34,4,0,0,0,0,1
16,21,16,12,9,14,0,30,28,28,27,30,38,33,29,36,33,3,0,0,1,1,0
21,25,7,23,17,14,1,30,28,28,27,30,50,52,32,39,45,3,0,0,1,1,0
11,15,22,25,17,14,2,30,28,28,27,30,51,53,31,54,38,3,0,0,1,1,0
23,18,21,15,5,14,3,30,28,28,27,30,25,51,39,31,38,3,0,0,1,1,0
10,23,9,24,10,14,4,30,28,28,27,30,45,31,36,52,27,3,0,0,1,1,0
22,12,13,16,14,14,5,30,28,28,27,30,26,30,45,33,52,3,0,0,1,1,0
14,16,9,23,5,14,6,30,28,28,27,30,45,53,50,26,27,3,0,0,1,1,0
11,6,13,11,25,14,7,30,28,28,27,30,44,41,55,47,51,3,0,0,1,1,0
12,8,16,21,14,14,8,30,28,28,27,30,32,50,50,43,34,3,0,0,1,1,0
25,9,25,13,10,14,9,30,28,28,27,30,52,33,51,53,25,3,0,0,1,1,0
11,17,11,7,13,14,10,30,28,28,27,30,51,50,49,55,53,3,0,0,1,1,0
16,21,17,21,24,14,11,30,28,28,27,30,26,45,47,39,45,3,0,0,1,1,0
23,20,7,5,20,15,0,30,28,28,27,30,46,47,38,52,49,1,0,1,0,1,1
21,13,7,21,17,15,1,30,28,28,27,30,39,40,33,31,45,1,0,1,0,1,1
17,22,5,16,5,15,2,30,28,28,27,30,27,51,31,49,37,1,0,1,0,1,1
23,20,20,5,9,15,3,30,28,28,27,30,43,40,46,48,49,1,0,1,0,1,1
18,17,9,19,13,15,4,30,28,28,27,30,33,35,39,55,44,1,0,1,0,1,1
11,16,24,22,15,15,5,30,28,28,27,30,34,39,51,29,33,1,0,1,0,1,1
15,18,19,14,11,15,6,30,28,28,27,30,50,27,33,32,27,1,0,1,0,1,1
25,21,16,14,17,15,7,30,28,28,27,30,39,49,55,25,37,1,0,1,0,1,1
18,10,11,10,5,15,8,30,28,28,27,30,55,25,51,52,43,1,0,1,0,1,1
15,11,14,12,21,15,9,30,28,28,27,30,31,31,35,29,53,1,0,1,0,1,1
20,19,11,11,25,15,10,30,28,28,27,30,25,28,31,26,30,1,0,1,0,1,1
7,23,6,20,8,15,11,30,28,28,27,30,52,50,45,54,54,1,0,1,0,1,1
8,5,23,25,5,16,0,30,28,28,27,30,48,45,41,37,43,4,1,0,0,0,0
16,16,11,19,7,16,1,30,28,28,27,30,25,53,55,37,29,4,1,0,0,0,0
13,8,17,13,8,16,2,30,28,28,27,30,55,31,37,38,26,4,1,0,0,0,0
25,20,22,11,12,16,3,30,28,28,27,30,28,41,47,43,26,4,1,0,0,0,0
7,17,21,13,6,16,4,30,28,28,27,30,35,32,35,33,38,4,1,0,0,0,0
20,10,20,16,23,16,5,30,28,28,27,30,42,45,48,31,40,4,1,0,0,0,0
8,5,6,14,23,16,6,30,28,28,27,30,38,51,33,46,38,4,1,0,0,0,0
20,11,7,16,12,16,7,30,28,28,27,30,55,30,39,36,34,4,1,0,0,0,0
21,8,19,6,12,16,8,30,28,28,27,30,37,54,31,51,27,4,1,0,0,0,0
20,25,18,21,18,16,9,30,28,28,27,30,32,54,40,28,48,4,1,0,0,0,0
13,13,7,17,22,16,10,30,28,28,27,30,49,32,48,38,26,4,1,0,0,0,0
7,7,21,7,7,16,11,30,28,28,27,30,52,29,26,25,55,4,1,0,0,0,0
18,7,20,16,21,17,0,30,28,28,27,30,41,41,55,28,46,5,0,1,0,0,0
21,14,9,13,16,17,1,30,28,28,27,30,46,49,53,48,30,5,0,1,0,0,0
15,14,15,24,24,17,2,30,28,28,27,30,44,55,43,31,46,5,0,1,0,0,0
20,14,8,22,15,17,3,30,28,28,27,30,55,38,28,41,53,5,0,1,0,0,0
24,23,15,19,11,17,4,30,28,28,27,30,51,33,33,54,26,5,0,1,0,0,0
17,8,24,10,7,17,5,30,28,28,27,30,30,41,30,34,38,5,0,1,0,0,0
9,16,7,10,13,17,6,30,28,28,27,30,31,35,47,49,36,5,0,1,0,0,0
15,6,16,24,23,17,7,30,28,28,27,30,52,35,47,33,46,5,0,1,0,0,0
5,24,15,19,21,17,8,30,28,28,27,30,30,34,29,36,39,5,0,1,0,0,0
22,8,18,8,8,17,9,30,28,28,27,30,53,41,34,53,55,5,0,1,0,0,0
12,20,14,10,10,17,10,30,28,28,27,30,48,26,45,30,52,5,0,1,0,0,0
12,11,17,17,25,17,11,30,28,28,27,30,41,53,30,26,25,5,0,1,0,0,0
5,22,24,9,16,18,0,30,28,28,27,30,41,30,26,53,52,5,0,1,0,1,1
21,16,25,25,13,18,1,30,28,28,27,30,38,39,34,28,33,5,0,1,0,1,1
21,8,7,19,18,18,2,30,28,28,27,30,25,31,36,34,25,5,0,1,0,1,1
9,22,23,7,25,18,3,30,28,28,27,30,36,32,44,34,47,5,0,1,0,1,1
22,24,9,16,13,18,4,30,28,28,27,30,30,48,42,37,42,5,0,1,0,1,1
25,18,9,12,25,18,5,30,28,28,27,30,43,48,27,29,41,5,0,1,0,1,1
14,6,9,11,14,18,6,30,28,28,27,30,48,48,46,48,51,5,0,1,0,1,1
13,5,9,21,8,18,7,30,28,28,27,30,51,54,31,49,25,5,0,1,0,1,1
17,18,21,25,17,18,8,30,28,28,27,30,27,55,47,36,50,5,0,1,0,1,1
12,15,24,9,13,18,9,30,28,28,27,30,50,51,34,34,53,5,0,1,0,1,1
21,19,7,19,24,18,10,30,28,28,27,30,25,35,29,38,32,5,0,1,0,1,1
19,6,23,7,9,18,11,30,28,28,27,30,31,31,27,25,52,5,0,1,0,1,1
25,24,14,25,17,19,0,30,28,28,27,30,55,39,37,43,40,3,1,1,0,1,0
5,12,8,22,15,19,1,30,28,28,27,30,39,53,28,29,41,3,1,1,0,1,0
20,18,14,21,24,19,2,30,28,28,27,30,41,46,54,41,34,3,1,1,0,1,0
5,23,25,17,12,19,3,30,28,28,27,30,25,30,30,45,42,3,1,1,0,1,0
7,19,12,22,17,19,4,30,28,28,27,30,45,27,33,29,36,3,1,1,0,1,0
23,19,19,9,19,19,5,30,28,28,27,30,49,35,28,47,52,3,1,1,0,1,0
21,5,18,23,7,19,6,30,28,28,27,30,52,39,54,32,32,3,1,1,0,1,0
20,15,7,15,12,19,7,30,28,28,27,30,38,41,28,41,43,3,1,1,0,1,0
20,19,11,9,13,19,8,30,28,28,27,30,50,38,51,42,54,3,1,1,0,1,0
20,19,11,21,12,19,9,30,28,28,27,30,53,36,38,47,35,3,1,1,0,1,0
14,22,20,10,6,19,10,30,28,28,27,30,36,34,45,38,32,3,1,1,0,1,0
25,18,9,5,8,19,11,30,28,28,27,30,54,33,28,36,53,3,1,1,0,1,0
5,25,14,14,13,20,0,30,28,28,27,30,26,28,25,37,26,2,1,0,0,1,1
25,24,19,19,5,20,1,30,28,28,27,30,30,38,37,49,48,2,1,0,0,1,1
19,19,6,25,5,20,2,30,28,28,27,30,44,37,35,32,45,2,1,0,0,1,1
8,17,9,23,13,20,3,30,28,28,27,30,27,51,39,29,32,2,1,0,0,1,1
13,6,24,23,5,20,4,30,28,28,27,30,53,32,51,44,33,2,1,0,0,1,1
11,6,14,21,5,20,5,30,28,28,27,30,47,46,50,45,33,2,1,0,0,1,1
6,17,15,7,19,20,6,30,28,28,27,30,52,45,34,29,40,2,1,0,0,1,1
19,7,5,18,13,20,7,30,28,28,27,30,26,35,52,43,53,2,1,0,0,1,1
9,14,6,6,11,20,8,30,28,28,27,30,42,45,26,27,52,2,1,0,0,1,1
18,18,19,14,8,20,9,30,28,28,27,30,30,37,46,30,29,2,1,0,0,1,1
5,19,8,22,25,20,10,30,28,28,27,30,40,41,49,47,45,2,1,0,0,1,1
13,13,25,25,7,20,11,30,28,28,27,30,44,42,53,37,54,2,1,0,0,1,1
6,7,13,23,21,21,0,30,28,28,27,30,27,25,43,32,54,5,1,1,0,1,0
12,5,11,12,5,21,1,30,28,28,27,30,25,54,35,37,51,5,1,1,0,1,0
23,21,11,7,18,21,2,30,28,28,27,30,34,44,25,36,37,5,1,1,0,1,0
21,21,21,13,14,21,3,30,28,28,27,30,39,25,41,55,52,5,1,1,0,1,0
16,5,14,25,23,21,4,30,28,28,27,30,38,50,50,55,30,5,1,1,0,1,0
16,5,25,18,15,21,5,30,28,28,27,30,29,45,29,27,33,5,1,1,0,1,0
13,24,22,5,9,21,6,30,28,28,27,30,48,33,46,25,25,5,1,1,0,1,0
11,24,25,9,8,21,7,30,28,28,27,30,41,43,32,45,41,5,1,1,0,1,0
11,22,18,18,21,21,8,30,28,28,27,30,30,27,40,46,45,5,1,1,0,1,0
25,20,15,10,16,21,9,30,28,28,27,30,39,37,50,40,34,5,1,1,0,1,0
6,15,19,12,22,21,10,30,28,28,27,30,44,30,34,25,55,5,1,1,0,1,0
25,20,6,20,11,21,11,30,28,28,27,30,52,30,52,34,37,5,1,1,0,1,0
16,9,19,11,11,22,0,30,28,28,27,30,32,35,49,33,40,1,1,0,1,0,1
13,10,25,17,17,22,1,30,28,28,27,30,46,43,47,30,50,1,1,0,1,0,1
25,6,8,21,23,22,2,30,28,28,27,30,26,34,51,41,29,1,1,0,1,0,1
22,25,5,25,19,22,3,30,28,28,27,30,38,45,42,44,40,1,1,0,1,0,1
22,25,14,15,18,22,4,30,28,28,27,30,51,31,48,38,29,1,1,0,1,0,1
22,20,19,8,11,22,5,30,28,28,27,30,46,37,47,54,45,1,1,0,1,0,1
20,15,10,20,19,22,6,30,28,28,27,30,37,46,43,38,51,1,1,0,1,0,1
19,21,25,5,12,22,7,30,28,28,27,30,30,40,34,44,51,1,1,0,1,0,1
8,10,19,16,6,22,8,30,28,28,27,30,50,47,44,51,39,1,1,0,1,0,1
16,22,10,5,12,22,9,30,28,28,27,30,26,47,44,26,54,1,1,0,1,0,1
9,12,22,21,9,22,10,30,28,28,27,30,48,32,54,29,32,1,1,0,1,0,1
21,21,7,8,5,22,11,30,28,28,27,30,33,54,36,25,43,1,1,0,1,0,1
16,11,19,8,15,23,0,30,28,28,27,30,26,51,29,37,38,5,1,1,1,0,0
8,7,8,15,18,23,1,30,28,28,27,30,48,25,39,36,42,5,1,1,1,0,0
13,17,15,16,23,23,2,30,28,28,27,30,32,32,25,50,51,5,1,1,1,0,0
18,12,25,21,8,23,3,30,28,28,27,30,36,53,42,52,42,5,1,1,1,0,0
23,13,19,24,23,23,4,30,28,28,27,30,29,41,33,41,35,5,1,1,1,0,0
18,6,19,23,8,23,5,30,28,28,27,30,30,52,37,47,35,5,1,1,1,0,0
18,14,24,10,20,23,6,30,28,28,27,30,37,55,35,41,37,5,1,1,1,0,0
19,6,8,23,5,23,7,30,28,28,27,30,32,55,28,42,31,5,1,1,1,0,0
6,17,25,17,19,23,8,30,28,28,27,30,54,46,51,29,35,5,1,1,1,0,0
25,25,12,5,21,23,9,30,28,28,27,30,54,47,48,51,30,5,1,1,1,0,0
19,12,14,7,13,23,10,30,28,28,27,30,50,38,53,51,35,5,1,1,1,0,0
24,23,7,20,17,23,11,30,28,28,27,30,51,43,34,40,48,5,1,1,1,0,0
8,24,12,11,6,24,0,30,28,28,27,30,26,25,37,32,45,5,1,0,1,1,0
17,8,12,5,12,24,1,30,28,28,27,30,45,53,30,25,55,5,1,0,1,1,0
5,19,16,21,20,24,2,30,28,28,27,30,53,48,53,54,45,5,1,0,1,1,0
8,18,16,19,13,24,3,30,28,28,27,30,44,55,46,54,38,5,1,0,1,1,0
17,12,13,16,14,24,4,30,28,28,27,30,41,32,31,50,36,5,1,0,1,1,0
23,22,17,6,19,24,5,30,28,28,27,30,44,44,44,32,28,5,1,0,1,1,0
18,25,7,5,20,24,6,30,28,28,27,30,40,38,52,44,40,5,1,0,1,1,0
12,20,21,10,13,24,7,30,28,28,27,30,55,45,42,26,35,5,1,0,1,1,0
18,6,20,20,10,24,8,30,28,28,27,30,32,35,51,38,51,5,1,0,1,1,0
11,22,17,13,6,24,9,30,28,28,27,30,54,32,32,32,40,5,1,0,1,1,0
11,23,5,8,14,24,10,30,28,28,27,30,45,28,27,40,52,5,1,0,1,1,0
6,21,14,13,18,24,11,30,28,28,27,30,29,25,49,35,29,5,1,0,1,1,0
