0,1,2,3,4,VNF,eNB,RC0,RC1,RC2,RC3,RC4,0,1,2,3,4,exec_time,bool_reloc0,bool_reloc1,bool_reloc2,bool_reloc3,bool_reloc4
4,4,3,3,3,6,0,20,22,27,23,23,44,55,26,27,49,5,1,1,1,0,1
4,3,3,3,3,6,1,20,22,27,23,23,38,32,55,51,55,5,1,1,1,0,1
5,5,3,4,3,6,2,20,22,27,23,23,38,52,47,51,39,5,1,1,1,0,1
3,5,5,4,5,6,3,20,22,27,23,23,38,36,29,39,36,5,1,1,1,0,1
5,3,4,4,3,6,4,20,22,27,23,23,45,36,52,48,54,5,1,1,1,0,1
3,3,3,4,3,7,0,20,22,27,23,23,35,27,33,39,38,1,0,0,1,1,1
5,4,3,3,4,7,1,20,22,27,23,23,48,50,53,37,44,1,0,0,1,1,1
3,4,4,4,3,7,2,20,22,27,23,23,31,40,33,53,40,1,0,0,1,1,1
4,3,5,5,4,7,3,20,22,27,23,23,37,54,46,46,55,1,0,0,1,1,1
3,3,4,4,3,7,4,20,22,27,23,23,37,35,39,38,48,1,0,0,1,1,1
3,4,3,4,5,8,0,20,22,27,23,23,35,33,26,26,54,1,1,0,0,0,1
5,4,3,5,4,8,1,20,22,27,23,23,25,35,49,44,44,1,1,0,0,0,1
4,4,5,5,5,8,2,20,22,27,23,23,45,37,30,47,46,1,1,0,0,0,1
3,3,4,5,5,8,3,20,22,27,23,23,46,45,28,26,25,1,1,0,0,0,1
4,4,4,4,5,8,4,20,22,27,23,23,40,34,39,50,33,1,1,0,0,0,1
4,3,5,5,4,9,0,20,22,27,23,23,47,27,27,31,36,3,0,0,1,1,1
5,4,3,4,5,9,1,20,22,27,23,23,52,51,48,51,27,3,0,0,1,1,1
4,3,4,4,5,9,2,20,22,27,23,23,47,25,41,46,51,3,0,0,1,1,1
3,3,5,3,3,9,3,20,22,27,23,23,29,36,49,33,54,3,0,0,1,1,1
4,5,3,4,5,9,4,20,22,27,23,23,38,45,33,47,53,3,0,0,1,1,1
3,3,5,5,3,10,0,20,22,27,23,23,51,53,43,43,35,3,0,1,1,0,0
4,3,5,4,3,10,1,20,22,27,23,23,32,28,28,46,45,3,0,1,1,0,0
4,5,5,5,4,10,2,20,22,27,23,23,47,48,44,41,47,3,0,1,1,0,0
4,5,5,4,3,10,3,20,22,27,23,23,46,39,36,28,25,3,0,1,1,0,0
5,4,4,3,5,10,4,20,22,27,23,23,48,52,28,43,26,3,0,1,1,0,0
5,5,3,3,5,11,0,20,22,27,23,23,30,45,26,32,37,5,1,0,0,0,0
3,4,4,3,4,11,1,20,22,27,23,23,26,43,50,25,50,5,1,0,0,0,0
3,5,5,4,5,11,2,20,22,27,23,23,31,43,53,35,32,5,1,0,0,0,0
3,5,3,3,5,11,3,20,22,27,23,23,47,39,31,42,26,5,1,0,0,0,0
4,4,4,4,4,11,4,20,22,27,23,23,25,45,27,25,54,5,1,0,0,0,0
3,3,4,3,3,12,0,20,22,27,23,23,47,29,30,51,48,4,0,1,1,0,1
3,3,3,5,3,12,1,20,22,27,23,23,30,34,38,37,48,4,0,1,1,0,1
4,5,4,5,3,12,2,20,22,27,23,23,55,29,46,51,33,4,0,1,1,0,1
4,5,3,3,5,12,3,20,22,27,23,23,30,53,54,34,41,4,0,1,1,0,1
5,5,5,3,3,12,4,20,22,27,23,23,26,40,38,51,51,4,0,1,1,0,1
3,4,3,3,5,13,0,20,22,27,23,23,34,50,26,26,34,3,0,0,0,0,0
4,4,4,4,5,13,1,20,22,27,23,23,37,32,53,49,27,3,0,0,0,0,0
5,3,5,3,3,13,2,20,22,27,23,23,49,31,39,39,27,3,0,0,0,0,0
5,4,3,5,5,13,3,20,22,27,23,23,53,37,42,31,53,3,0,0,0,0,0
3,4,5,3,5,13,4,20,22,27,23,23,35,31,37,27,43,3,0,0,0,0,0
5,4,3,5,3,14,0,20,22,27,23,23,50,41,28,32,27,2,1,1,0,1,1
3,5,4,4,4,14,1,20,22,27,23,23,40,34,32,27,49,2,1,1,0,1,1
4,5,4,5,5,14,2,20,22,27,23,23,41,50,48,48,29,2,1,1,0,1,1
3,4,4,3,5,14,3,20,22,27,23,23,38,49,46,26,55,2,1,1,0,1,1
3,4,4,5,3,14,4,20,22,27,23,23,35,33,42,39,35,2,1,1,0,1,1
5,4,4,3,4,15,0,20,22,27,23,23,47,31,52,51,54,2,0,0,1,0,0
3,5,5,3,3,15,1,20,22,27,23,23,36,29,28,41,31,2,0,0,1,0,0
3,5,4,5,5,15,2,20,22,27,23,23,37,55,25,36,35,2,0,0,1,0,0
3,3,5,4,3,15,3,20,22,27,23,23,37,55,34,45,37,2,0,0,1,0,0
4,3,3,5,4,15,4,20,22,27,23,23,38,35,43,43,38,2,0,0,1,0,0
4,3,4,5,3,16,0,20,22,27,23,23,39,33,31,47,54,4,1,1,1,1,0
5,5,4,4,5,16,1,20,22,27,23,23,40,55,42,55,53,4,1,1,1,1,0
3,4,3,4,3,16,2,20,22,27,23,23,37,34,25,28,36,4,1,1,1,1,0
5,3,3,5,4,16,3,20,22,27,23,23,45,25,34,46,34,4,1,1,1,1,0
5,5,5,3,3,16,4,20,22,27,23,23,46,46,30,41,48,4,1,1,1,1,0
3,5,3,3,3,17,0,20,22,27,23,23,52,47,50,45,50,3,0,0,1,0,0
3,3,3,5,5,17,1,20,22,27,23,23,32,55,27,54,31,3,0,0,1,0,0
3,5,3,4,5,17,2,20,22,27,23,23,33,49,33,33,43,3,0,0,1,0,0
4,5,4,3,5,17,3,20,22,27,23,23,48,37,42,35,48,3,0,0,1,0,0
3,3,3,4,5,17,4,20,22,27,23,23,37,38,41,42,32,3,0,0,1,0,0
4,5,3,3,3,18,0,20,22,27,23,23,49,36,47,45,29,4,0,1,0,1,0
3,5,4,5,3,18,1,20,22,27,23,23,39,28,27,47,25,4,0,1,0,1,0
5,3,5,4,4,18,2,20,22,27,23,23,36,37,34,55,49,4,0,1,0,1,0
4,4,5,4,4,18,3,20,22,27,23,23,40,25,43,43,49,4,0,1,0,1,0
3,5,3,5,5,18,4,20,22,27,23,23,32,55,33,41,49,4,0,1,0,1,0
4,4,4,3,3,19,0,20,22,27,23,23,54,52,45,41,32,1,1,1,0,1,0
3,4,3,4,4,19,1,20,22,27,23,23,32,34,29,50,42,1,1,1,0,1,0
3,4,3,3,3,19,2,20,22,27,23,23,30,46,53,41,37,1,1,1,0,1,0
5,3,4,4,3,19,3,20,22,27,23,23,29,48,44,42,31,1,1,1,0,1,0
4,4,5,4,4,19,4,20,22,27,23,23,50,41,55,42,41,1,1,1,0,1,0
5,4,3,3,4,20,0,20,22,27,23,23,25,46,49,36,26,2,1,1,0,1,1
5,3,3,4,3,20,1,20,22,27,23,23,27,43,30,29,46,2,1,1,0,1,1
4,4,3,3,3,20,2,20,22,27,23,23,31,54,42,32,40,2,1,1,0,1,1
5,3,5,4,5,20,3,20,22,27,23,23,27,37,46,40,36,2,1,1,0,1,1
3,3,3,4,4,20,4,20,22,27,23,23,50,44,47,47,44,2,1,1,0,1,1
3,3,5,3,5,21,0,20,22,27,23,23,47,40,46,41,32,5,1,0,0,0,1
4,4,3,3,4,21,1,20,22,27,23,23,41,51,49,32,30,5,1,0,0,0,1
4,4,4,3,4,21,2,20,22,27,23,23,31,29,28,26,26,5,1,0,0,0,1
4,4,3,3,3,21,3,20,22,27,23,23,44,34,30,30,26,5,1,0,0,0,1
3,5,3,5,3,21,4,20,22,27,23,23,25,33,39,42,54,5,1,0,0,0,1
3,3,5,3,3,22,0,20,22,27,23,23,42,45,36,49,54,4,1,0,1,0,1
3,3,3,3,3,22,1,20,22,27,23,23,26,26,36,53,52,4,1,0,1,0,1
3,3,4,3,3,22,2,20,22,27,23,23,54,40,50,48,46,4,1,0,1,0,1
5,3,4,5,4,22,3,20,22,27,23,23,34,36,26,46,55,4,1,0,1,0,1
4,3,5,5,5,22,4,20,22,27,23,23,48,46,51,25,30,4,1,0,1,0,1
3,4,3,5,4,23,0,20,22,27,23,23,41,37,42,54,39,1,1,1,1,0,1
4,3,5,4,4,23,1,20,22,27,23,23,50,34,46,35,36,1,1,1,1,0,1
3,5,5,5,3,23,2,20,22,27,23,23,25,40,44,38,46,1,1,1,1,0,1
3,3,5,3,4,23,3,20,22,27,23,23,55,43,40,37,42,1,1,1,1,0,1
5,3,5,5,3,23,4,20,22,27,23,23,40,44,54,31,42,1,1,1,1,0,1
4,3,5,4,4,24,0,20,22,27,23,23,45,40,41,38,50,4,0,0,1,0,1
3,3,3,4,3,24,1,20,22,27,23,23,30,31,42,48,48,4,0,0,1,0,1
4,4,3,5,4,24,2,20,22,27,23,23,48,51,33,25,33,4,0,0,1,0,1
5,4,4,5,3,24,3,20,22,27,23,23,27,55,47,45,28,4,0,0,1,0,1
3,3,5,4,5,24,4,20,22,27,23,23,40,41,45,48,27,4,0,0,1,0,1
5,5,3,4,3,25,0,20,22,27,23,23,42,54,41,49,38,5,0,1,0,0,0
5,5,3,4,3,25,1,20,22,27,23,23,42,27,46,28,34,5,0,1,0,0,0
3,3,3,3,3,25,2,20,22,27,23,23,52,30,38,30,38,5,0,1,0,0,0
3,5,4,4,3,25,3,20,22,27,23,23,39,29,44,35,47,5,0,1,0,0,0
5,5,3,5,3,25,4,20,22,27,23,23,38,46,27,49,28,5,0,1,0,0,0
3,5,3,4,4,26,0,20,22,27,23,23,41,36,49,37,41,5,1,1,1,0,1
5,3,5,5,5,26,1,20,22,27,23,23,48,51,54,28,37,5,1,1,1,0,1
4,3,5,5,3,26,2,20,22,27,23,23,34,44,47,42,50,5,1,1,1,0,1
4,5,5,4,3,26,3,20,22,27,23,23,32,37,41,45,33,5,1,1,1,0,1
5,3,5,3,4,26,4,20,22,27,23,23,39,32,25,53,44,5,1,1,1,0,1
3,3,5,4,3,27,0,20,22,27,23,23,33,48,33,40,28,2,1,0,1,0,0
3,4,4,4,3,27,1,20,22,27,23,23,25,32,47,27,55,2,1,0,1,0,0
4,5,3,4,5,27,2,20,22,27,23,23,45,38,37,26,51,2,1,0,1,0,0
4,5,5,4,3,27,3,20,22,27,23,23,26,30,51,41,51,2,1,0,1,0,0
5,5,3,5,4,27,4,20,22,27,23,23,26,30,48,41,27,2,1,0,1,0,0
3,4,3,5,3,28,0,20,22,27,23,23,43,44,41,44,42,1,0,1,0,1,0
5,5,5,4,3,28,1,20,22,27,23,23,42,28,35,51,38,1,0,1,0,1,0
3,3,5,4,4,28,2,20,22,27,23,23,26,32,48,50,28,1,0,1,0,1,0
5,4,4,3,3,28,3,20,22,27,23,23,25,33,25,50,51,1,0,1,0,1,0
4,5,5,4,5,28,4,20,22,27,23,23,55,55,31,33,46,1,0,1,0,1,0
4,5,3,4,5,29,0,20,22,27,23,23,40,55,35,48,31,3,0,1,1,1,0
4,4,5,3,3,29,1,20,22,27,23,23,43,32,54,55,36,3,0,1,1,1,0
5,4,4,5,4,29,2,20,22,27,23,23,39,47,52,46,42,3,0,1,1,1,0
3,4,3,4,5,29,3,20,22,27,23,23,47,30,41,43,37,3,0,1,1,1,0
4,4,5,3,5,29,4,20,22,27,23,23,35,33,38,44,55,3,0,1,1,1,0
3,4,3,3,4,30,0,20,22,27,23,23,42,27,43,32,38,1,1,0,1,0,1
4,3,5,3,5,30,1,20,22,27,23,23,50,39,25,39,26,1,1,0,1,0,1
5,5,5,4,4,30,2,20,22,27,23,23,31,40,41,52,32,1,1,0,1,0,1
5,4,3,4,3,30,3,20,22,27,23,23,55,31,46,30,53,1,1,0,1,0,1
3,4,4,5,5,30,4,20,22,27,23,23,51,50,50,41,32,1,1,0,1,0,1
3,3,4,4,4,31,0,20,22,27,23,23,44,55,42,51,36,3,0,0,0,1,0
3,5,4,5,3,31,1,20,22,27,23,23,41,47,35,26,26,3,0,0,0,1,0
3,4,5,4,5,31,2,20,22,27,23,23,42,37,25,51,48,3,0,0,0,1,0
3,5,3,5,3,31,3,20,22,27,23,23,40,47,42,35,51,3,0,0,0,1,0
5,4,5,4,3,31,4,20,22,27,23,23,30,45,50,53,31,3,0,0,0,1,0
4,3,5,5,5,32,0,20,22,27,23,23,41,37,51,51,41,2,1,1,1,0,1
5,3,5,3,5,32,1,20,22,27,23,23,49,37,46,32,36,2,1,1,1,0,1
5,5,4,5,3,32,2,20,22,27,23,23,43,28,39,28,35,2,1,1,1,0,1
5,4,5,4,5,32,3,20,22,27,23,23,55,53,26,47,54,2,1,1,1,0,1
5,3,4,3,4,32,4,20,22,27,23,23,40,46,35,37,40,2,1,1,1,0,1
3,5,3,4,5,33,0,20,22,27,23,23,27,45,33,54,30,4,0,1,0,1,0
5,3,4,5,5,33,1,20,22,27,23,23,38,49,30,29,41,4,0,1,0,1,0
4,4,4,5,5,33,2,20,22,27,23,23,25,41,45,40,47,4,0,1,0,1,0
5,5,4,4,4,33,3,20,22,27,23,23,53,29,38,44,33,4,0,1,0,1,0
4,3,3,3,5,33,4,20,22,27,23,23,37,28,44,31,41,4,0,1,0,1,0
3,4,5,3,5,34,0,20,22,27,23,23,35,26,25,54,48,3,0,0,0,1,0
3,4,4,4,4,34,1,20,22,27,23,23,31,37,46,44,36,3,0,0,0,1,0
5,5,5,4,5,34,2,20,22,27,23,23,35,26,31,39,40,3,0,0,0,1,0
4,5,3,4,4,34,3,20,22,27,23,23,37,31,44,55,46,3,0,0,0,1,0
5,4,5,4,3,34,4,20,22,27,23,23,39,34,55,49,26,3,0,0,0,1,0
3,3,4,3,3,35,0,20,22,27,23,23,25,41,52,54,50,3,0,1,1,1,1
3,3,3,3,3,35,1,20,22,27,23,23,41,45,45,31,53,3,0,1,1,1,1
4,5,4,3,4,35,2,20,22,27,23,23,51,52,51,33,36,3,0,1,1,1,1
5,3,4,5,4,35,3,20,22,27,23,23,44,27,43,52,39,3,0,1,1,1,1
3,5,3,5,3,35,4,20,22,27,23,23,43,42,48,26,29,3,0,1,1,1,1
3,3,5,4,4,36,0,20,22,27,23,23,54,44,28,47,38,3,1,1,1,1,1
5,3,5,3,4,36,1,20,22,27,23,23,28,26,40,31,31,3,1,1,1,1,1
5,4,5,5,5,36,2,20,22,27,23,23,34,50,35,42,31,3,1,1,1,1,1
4,3,3,5,4,36,3,20,22,27,23,23,33,36,34,49,50,3,1,1,1,1,1
3,3,4,4,3,36,4,20,22,27,23,23,36,45,55,30,35,3,1,1,1,1,1
3,3,5,5,3,37,0,20,22,27,23,23,35,27,50,44,27,3,1,0,0,0,0
4,5,5,5,5,37,1,20,22,27,23,23,55,38,35,38,46,3,1,0,0,0,0
4,4,4,5,5,37,2,20,22,27,23,23,48,46,25,44,29,3,1,0,0,0,0
5,4,5,4,4,37,3,20,22,27,23,23,33,54,35,54,29,3,1,0,0,0,0
4,3,3,4,5,37,4,20,22,27,23,23,35,45,26,42,53,3,1,0,0,0,0
3,4,5,3,5,38,0,20,22,27,23,23,55,50,33,30,28,2,1,1,0,1,0
5,3,5,3,4,38,1,20,22,27,23,23,38,37,53,31,49,2,1,1,0,1,0
4,3,3,5,3,38,2,20,22,27,23,23,38,28,53,53,35,2,1,1,0,1,0
4,5,5,5,5,38,3,20,22,27,23,23,38,34,50,55,33,2,1,1,0,1,0
3,3,3,3,4,38,4,20,22,27,23,23,34,27,35,46,54,2,1,1,0,1,0
3,3,4,4,5,39,0,20,22,27,23,23,33,53,31,39,33,4,1,1,0,1,0
5,3,4,5,4,39,1,20,22,27,23,23,53,39,44,35,50,4,1,1,0,1,0
5,3,3,3,5,39,2,20,22,27,23,23,54,51,29,33,30,4,1,1,0,1,0
3,5,3,5,3,39,3,20,22,27,23,23,31,30,44,42,47,4,1,1,0,1,0
5,3,5,3,3,39,4,20,22,27,23,23,26,43,51,33,46,4,1,1,0,1,0
4,5,5,3,5,40,0,20,22,27,23,23,41,30,42,30,49,5,0,1,1,0,0
4,4,3,3,4,40,1,20,22,27,23,23,30,29,52,50,40,5,0,1,1,0,0
4,3,3,4,4,40,2,20,22,27,23,23,51,27,27,28,31,5,0,1,1,0,0
3,5,5,5,4,40,3,20,22,27,23,23,51,26,43,39,33,5,0,1,1,0,0
3,5,3,4,3,40,4,20,22,27,23,23,53,27,44,33,45,5,0,1,1,0,0
3,5,3,3,3,41,0,20,22,27,23,23,50,48,31,27,43,5,0,0,0,1,1
3,5,3,3,5,41,1,20,22,27,23,23,37,45,26,32,45,5,0,0,0,1,1
3,5,3,4,4,41,2,20,22,27,23,23,35,36,55,40,39,5,0,0,0,1,1
4,5,5,4,4,41,3,20,22,27,23,23,36,54,34,46,43,5,0,0,0,1,1
3,3,3,5,4,41,4,20,22,27,23,23,52,25,53,28,53,5,0,0,0,1,1
5,4,5,3,4,42,0,20,22,27,23,23,25,48,31,40,30,2,0,1,1,1,1
3,3,5,4,3,42,1,20,22,27,23,23,46,28,44,37,28,2,0,1,1,1,1
3,4,3,3,3,42,2,20,22,27,23,23,25,53,32,50,27,2,0,1,1,1,1
4,5,3,3,4,42,3,20,22,27,23,23,50,35,33,43,30,2,0,1,1,1,1
3,4,4,4,3,42,4,20,22,27,23,23,41,41,39,43,51,2,0,1,1,1,1
4,3,3,5,5,43,0,20,22,27,23,23,30,48,52,52,48,2,1,0,1,0,1
3,3,4,3,5,43,1,20,22,27,23,23,37,37,54,45,32,2,1,0,1,0,1
4,5,5,3,4,43,2,20,22,27,23,23,27,45,26,39,55,2,1,0,1,0,1
4,5,3,3,5,43,3,20,22,27,23,23,53,38,32,38,41,2,1,0,1,0,1
3,5,4,5,5,43,4,20,22,27,23,23,26,50,55,40,54,2,1,0,1,0,1
3,5,4,3,3,44,0,20,22,27,23,23,54,37,49,39,28,4,1,1,1,0,1
5,4,3,3,4,44,1,20,22,27,23,23,34,26,48,40,38,4,1,1,1,0,1
4,5,5,4,3,44,2,20,22,27,23,23,43,43,35,55,50,4,1,1,1,0,1
3,5,4,3,3,44,3,20,22,27,23,23,35,27,29,43,51,4,1,1,1,0,1
4,4,5,5,4,44,4,20,22,27,23,23,48,44,41,49,54,4,1,1,1,0,1
3,4,5,3,3,45,0,20,22,27,23,23,33,29,33,25,39,4,0,0,1,1,0
3,4,3,3,3,45,1,20,22,27,23,23,45,34,36,35,46,4,0,0,1,1,0
5,4,3,3,3,45,2,20,22,27,23,23,26,48,53,38,26,4,0,0,1,1,0
4,4,4,5,5,45,3,20,22,27,23,23,32,46,44,33,55,4,0,0,1,1,0
5,4,4,5,3,45,4,20,22,27,23,23,55,55,43,40,32,4,0,0,1,1,0
3,3,3,5,5,46,0,20,22,27,23,23,45,43,51,47,53,1,1,0,1,1,0
5,3,3,4,3,46,1,20,22,27,23,23,30,30,36,25,55,1,1,0,1,1,0
3,4,4,5,3,46,2,20,22,27,23,23,38,38,32,42,37,1,1,0,1,1,0
3,3,4,4,5,46,3,20,22,27,23,23,29,29,48,43,45,1,1,0,1,1,0
5,3,3,3,3,46,4,20,22,27,23,23,34,33,29,40,39,1,1,0,1,1,0
3,5,5,4,5,47,0,20,22,27,23,23,29,36,41,30,32,2,0,1,0,1,0
3,4,5,3,3,47,1,20,22,27,23,23,44,41,41,49,45,2,0,1,0,1,0
3,4,3,4,3,47,2,20,22,27,23,23,42,55,50,39,36,2,0,1,0,1,0
4,3,3,3,5,47,3,20,22,27,23,23,53,49,52,26,31,2,0,1,0,1,0
4,3,3,5,5,47,4,20,22,27,23,23,36,38,53,50,46,2,0,1,0,1,0
3,5,5,3,5,48,0,20,22,27,23,23,38,31,54,46,50,2,1,1,0,0,0
5,5,5,5,3,48,1,20,22,27,23,23,33,49,40,49,35,2,1,1,0,0,0
5,4,3,5,4,48,2,20,22,27,23,23,29,34,52,53,48,2,1,1,0,0,0
3,5,3,4,4,48,3,20,22,27,23,23,25,36,50,44,44,2,1,1,0,0,0
3,4,4,5,5,48,4,20,22,27,23,23,41,28,38,49,42,2,1,1,0,0,0
3,5,4,5,5,49,0,20,22,27,23,23,39,28,36,55,55,3,1,0,0,1,1
4,5,5,4,5,49,1,20,22,27,23,23,48,28,30,47,35,3,1,0,0,1,1
3,4,4,5,5,49,2,20,22,27,23,23,30,47,49,52,25,3,1,0,0,1,1
4,4,4,5,5,49,3,20,22,27,23,23,29,49,43,40,55,3,1,0,0,1,1
4,3,3,5,5,49,4,20,22,27,23,23,45,43,31,33,45,3,1,0,0,1,1
3,4,4,4,4,50,0,20,22,27,23,23,30,46,44,45,26,3,0,0,0,1,0
3,3,5,5,3,50,1,20,22,27,23,23,51,53,54,55,55,3,0,0,0,1,0
5,4,3,5,4,50,2,20,22,27,23,23,38,34,44,42,48,3,0,0,0,1,0
4,3,5,4,4,50,3,20,22,27,23,23,29,28,39,32,27,3,0,0,0,1,0
4,5,4,5,3,50,4,20,22,27,23,23,36,55,46,44,44,3,0,0,0,1,0
3,3,4,4,4,51,0,20,22,27,23,23,33,52,33,42,43,4,1,1,1,0,0
3,4,3,5,4,51,1,20,22,27,23,23,34,36,55,51,47,4,1,1,1,0,0
3,4,5,4,3,51,2,20,22,27,23,23,34,30,28,50,36,4,1,1,1,0,0
5,3,4,3,3,51,3,20,22,27,23,23,52,38,32,44,33,4,1,1,1,0,0
5,4,3,4,4,51,4,20,22,27,23,23,41,28,25,36,34,4,1,1,1,0,0
5,4,4,4,3,52,0,20,22,27,23,23,40,28,36,54,26,5,1,1,1,1,0
4,3,5,4,5,52,1,20,22,27,23,23,31,43,31,41,52,5,1,1,1,1,0
5,4,3,3,5,52,2,20,22,27,23,23,25,53,38,54,51,5,1,1,1,1,0
3,5,5,4,3,52,3,20,22,27,23,23,32,36,25,33,36,5,1,1,1,1,0
5,3,5,3,4,52,4,20,22,27,23,23,33,48,46,33,45,5,1,1,1,1,0
3,3,4,4,4,53,0,20,22,27,23,23,32,44,33,33,43,4,0,0,1,0,0
3,5,3,4,5,53,1,20,22,27,23,23,33,36,42,52,28,4,0,0,1,0,0
4,5,4,4,3,53,2,20,22,27,23,23,26,55,54,38,38,4,0,0,1,0,0
5,3,5,5,5,53,3,20,22,27,23,23,46,38,43,37,28,4,0,0,1,0,0
4,3,4,5,3,53,4,20,22,27,23,23,29,30,37,46,49,4,0,0,1,0,0
3,3,4,5,5,54,0,20,22,27,23,23,46,45,55,52,27,1,1,1,1,1,1
3,3,3,3,3,54,1,20,22,27,23,23,27,42,33,50,27,1,1,1,1,1,1
3,5,3,3,5,54,2,20,22,27,23,23,53,47,29,39,35,1,1,1,1,1,1
4,5,4,3,3,54,3,20,22,27,23,23,45,29,44,25,46,1,1,1,1,1,1
4,5,4,4,5,54,4,20,22,27,23,23,40,31,54,55,37,1,1,1,1,1,1
4,4,3,3,5,55,0,20,22,27,23,23,53,49,38,38,33,1,1,0,0,1,1
5,4,5,5,5,55,1,20,22,27,23,23,50,40,40,35,33,1,1,0,0,1,1
4,3,4,5,5,55,2,20,22,27,23,23,34,34,44,36,33,1,1,0,0,1,1
5,5,3,3,5,55,3,20,22,27,23,23,42,54,37,50,38,1,1,0,0,1,1
3,5,3,5,4,55,4,20,22,27,23,23,40,42,30,52,55,1,1,0,0,1,1
3,5,4,4,4,56,0,20,22,27,23,23,29,45,45,37,55,1,1,0,1,1,1
4,5,3,5,5,56,1,20,22,27,23,23,52,44,27,49,32,1,1,0,1,1,1
3,5,4,5,4,56,2,20,22,27,23,23,46,46,55,42,39,1,1,0,1,1,1
4,3,5,3,3,56,3,20,22,27,23,23,53,42,49,51,25,1,1,0,1,1,1
3,5,3,3,3,56,4,20,22,27,23,23,49,52,35,42,43,1,1,0,1,1,1
4,5,5,3,4,57,0,20,22,27,23,23,55,54,46,33,44,3,0,1,1,1,0
5,3,5,5,4,57,1,20,22,27,23,23,37,38,26,52,36,3,0,1,1,1,0
4,3,5,4,5,57,2,20,22,27,23,23,53,48,41,29,29,3,0,1,1,1,0
5,3,5,4,5,57,3,20,22,27,23,23,54,47,42,51,52,3,0,1,1,1,0
4,5,3,4,3,57,4,20,22,27,23,23,27,31,30,33,43,3,0,1,1,1,0
4,5,4,4,3,58,0,20,22,27,23,23,53,54,25,40,45,5,1,0,0,0,1
3,4,5,4,3,58,1,20,22,27,23,23,35,41,44,43,26,5,1,0,0,0,1
5,3,5,3,5,58,2,20,22,27,23,23,27,27,28,53,40,5,1,0,0,0,1
4,3,5,3,5,58,3,20,22,27,23,23,35,36,43,38,53,5,1,0,0,0,1
4,4,5,3,4,58,4,20,22,27,23,23,43,49,40,36,37,5,1,0,0,0,1
4,3,5,3,5,59,0,20,22,27,23,23,36,52,44,51,29,4,1,0,0,0,1
3,5,4,4,5,59,1,20,22,27,23,23,52,36,48,39,55,4,1,0,0,0,1
3,4,3,4,5,59,2,20,22,27,23,23,44,27,47,40,34,4,1,0,0,0,1
4,4,3,3,3,59,3,20,22,27,23,23,27,45,53,33,43,4,1,0,0,0,1
5,4,3,5,5,59,4,20,22,27,23,23,30,34,32,42,54,4,1,0,0,0,1
