0,1,2,3,4,VNF,eNB,RC0,RC1,RC2,RC3,RC4,0,1,2,3,4,exec_time,bool_reloc0,bool_reloc1,bool_reloc2,bool_reloc3,bool_reloc4
14,16,13,15,8,5,10,30,21,30,26,29,52,30,35,40,42,5,1,1,0,1,0
10,8,22,13,23,5,11,30,21,30,26,29,28,46,49,26,52,5,1,1,0,1,0
21,21,12,21,13,6,0,30,21,30,26,29,32,33,41,38,36,3,0,0,1,1,0
18,25,11,7,14,6,1,30,21,30,26,29,27,39,35,52,43,3,0,0,1,1,0
16,24,18,9,15,6,2,30,21,30,26,29,36,35,55,31,31,3,0,0,1,1,0
15,24,16,10,6,6,3,30,21,30,26,29,35,40,33,49,31,3,0,0,1,1,0
11,22,21,9,5,6,4,30,21,30,26,29,50,54,40,47,41,3,0,0,1,1,0
13,21,5,15,25,6,5,30,21,30,26,29,27,38,51,54,35,3,0,0,1,1,0
18,16,10,12,18,6,6,30,21,30,26,29,39,42,25,27,30,3,0,0,1,1,0
8,10,23,10,11,6,7,30,21,30,26,29,41,32,30,51,54,3,0,0,1,1,0
24,8,10,5,13,6,8,30,21,30,26,29,32,53,47,55,47,3,0,0,1,1,0
25,7,20,11,8,6,9,30,21,30,26,29,49,53,46,31,36,3,0,0,1,1,0
12,23,8,14,5,6,10,30,21,30,26,29,41,32,55,25,42,3,0,0,1,1,0
13,11,11,15,7,6,11,30,21,30,26,29,30,26,34,29,47,3,0,0,1,1,0
9,13,22,19,7,7,0,30,21,30,26,29,49,40,38,54,44,4,0,0,1,0,0
20,11,25,17,12,7,1,30,21,30,26,29,55,40,38,53,55,4,0,0,1,0,0
7,19,11,11,7,7,2,30,21,30,26,29,50,53,33,26,41,4,0,0,1,0,0
25,21,9,16,14,7,3,30,21,30,26,29,40,41,33,53,42,4,0,0,1,0,0
20,8,20,11,8,7,4,30,21,30,26,29,32,49,39,39,34,4,0,0,1,0,0
19,19,14,24,25,7,5,30,21,30,26,29,25,52,46,33,31,4,0,0,1,0,0
15,11,10,22,12,7,6,30,21,30,26,29,36,48,43,40,39,4,0,0,1,0,0
16,24,25,17,8,7,7,30,21,30,26,29,47,32,30,53,38,4,0,0,1,0,0
15,20,12,7,18,7,8,30,21,30,26,29,36,42,46,36,36,4,0,0,1,0,0
11,25,6,25,11,7,9,30,21,30,26,29,44,34,50,46,55,4,0,0,1,0,0
17,8,12,25,12,7,10,30,21,30,26,29,45,48,46,38,27,4,0,0,1,0,0
17,23,21,22,23,7,11,30,21,30,26,29,27,41,25,27,52,4,0,0,1,0,0
10,8,9,8,7,8,0,30,21,30,26,29,38,45,37,39,29,3,0,1,0,0,0
23,11,10,13,10,8,1,30,21,30,26,29,41,51,51,40,37,3,0,1,0,0,0
5,25,12,15,17,8,2,30,21,30,26,29,55,40,26,53,37,3,0,1,0,0,0
23,6,12,18,24,8,3,30,21,30,26,29,42,42,42,34,39,3,0,1,0,0,0
11,11,24,9,18,8,4,30,21,30,26,29,43,39,49,41,40,3,0,1,0,0,0
7,22,7,8,5,8,5,30,21,30,26,29,36,35,46,29,41,3,0,1,0,0,0
22,23,19,21,23,8,6,30,21,30,26,29,32,31,54,27,55,3,0,1,0,0,0
8,8,17,17,23,8,7,30,21,30,26,29,39,29,49,50,35,3,0,1,0,0,0
18,15,24,24,22,8,8,30,21,30,26,29,34,50,50,35,45,3,0,1,0,0,0
13,5,21,20,10,8,9,30,21,30,26,29,41,53,49,37,30,3,0,1,0,0,0
13,23,16,14,18,8,10,30,21,30,26,29,46,55,54,38,25,3,0,1,0,0,0
22,10,15,11,6,8,11,30,21,30,26,29,34,31,55,40,39,3,0,1,0,0,0
22,9,23,10,15,9,0,30,21,30,26,29,43,33,54,38,55,4,0,0,1,0,1
10,19,18,17,25,9,1,30,21,30,26,29,45,41,48,54,51,4,0,0,1,0,1
20,13,20,13,19,9,2,30,21,30,26,29,46,25,52,28,47,4,0,0,1,0,1
13,8,5,19,9,9,3,30,21,30,26,29,36,32,37,39,50,4,0,0,1,0,1
8,24,5,22,12,9,4,30,21,30,26,29,55,36,44,36,52,4,0,0,1,0,1
14,17,25,10,23,9,5,30,21,30,26,29,38,53,38,46,40,4,0,0,1,0,1
13,8,13,10,7,9,6,30,21,30,26,29,27,27,45,53,28,4,0,0,1,0,1
15,15,12,12,18,9,7,30,21,30,26,29,27,49,28,30,32,4,0,0,1,0,1
14,15,9,6,6,9,8,30,21,30,26,29,28,43,27,30,38,4,0,0,1,0,1
18,23,7,15,12,9,9,30,21,30,26,29,44,40,34,50,37,4,0,0,1,0,1
9,25,7,15,6,9,10,30,21,30,26,29,45,49,45,39,46,4,0,0,1,0,1
17,14,13,10,16,9,11,30,21,30,26,29,30,34,54,41,40,4,0,0,1,0,1
24,6,15,25,20,10,0,30,21,30,26,29,35,44,31,43,45,3,0,0,0,1,0
22,14,12,13,19,10,1,30,21,30,26,29,31,34,31,53,33,3,0,0,0,1,0
17,15,7,8,15,10,2,30,21,30,26,29,33,40,47,55,50,3,0,0,0,1,0
6,10,11,12,14,10,3,30,21,30,26,29,27,35,34,50,48,3,0,0,0,1,0
16,24,21,10,15,10,4,30,21,30,26,29,37,39,43,32,49,3,0,0,0,1,0
22,20,22,16,15,10,5,30,21,30,26,29,25,39,53,47,45,3,0,0,0,1,0
12,10,10,17,14,10,6,30,21,30,26,29,41,44,54,29,25,3,0,0,0,1,0
20,9,21,23,22,10,7,30,21,30,26,29,41,50,43,28,45,3,0,0,0,1,0
14,9,14,25,19,10,8,30,21,30,26,29,44,26,48,27,36,3,0,0,0,1,0
13,10,15,22,16,10,9,30,21,30,26,29,52,29,37,43,25,3,0,0,0,1,0
13,10,21,13,23,10,10,30,21,30,26,29,32,39,26,37,34,3,0,0,0,1,0
22,14,19,21,12,10,11,30,21,30,26,29,27,43,40,55,43,3,0,0,0,1,0
11,19,19,9,24,11,0,30,21,30,26,29,25,29,40,36,29,3,0,0,1,0,1
22,21,13,18,6,11,1,30,21,30,26,29,32,54,50,48,32,3,0,0,1,0,1
19,13,15,17,12,11,2,30,21,30,26,29,25,46,36,47,46,3,0,0,1,0,1
17,22,25,23,16,11,3,30,21,30,26,29,53,40,54,46,40,3,0,0,1,0,1
23,5,13,6,5,11,4,30,21,30,26,29,52,53,34,29,31,3,0,0,1,0,1
23,21,8,15,7,11,5,30,21,30,26,29,39,51,45,28,27,3,0,0,1,0,1
7,7,5,11,25,11,6,30,21,30,26,29,36,40,35,43,28,3,0,0,1,0,1
11,25,17,18,25,11,7,30,21,30,26,29,31,50,40,41,50,3,0,0,1,0,1
15,25,14,8,9,11,8,30,21,30,26,29,44,27,34,43,37,3,0,0,1,0,1
20,11,16,22,20,11,9,30,21,30,26,29,48,53,50,51,46,3,0,0,1,0,1
7,16,20,6,24,11,10,30,21,30,26,29,52,32,31,33,25,3,0,0,1,0,1
25,10,16,6,11,11,11,30,21,30,26,29,52,39,55,42,36,3,0,0,1,0,1
22,17,12,11,24,12,0,30,21,30,26,29,38,28,31,43,32,4,1,1,0,0,0
11,25,20,20,10,12,1,30,21,30,26,29,53,51,46,48,31,4,1,1,0,0,0
9,15,17,18,21,12,2,30,21,30,26,29,26,48,35,42,43,4,1,1,0,0,0
20,23,10,17,18,12,3,30,21,30,26,29,44,42,44,55,41,4,1,1,0,0,0
20,20,9,13,18,12,4,30,21,30,26,29,41,27,40,43,38,4,1,1,0,0,0
21,19,12,7,21,12,5,30,21,30,26,29,39,47,42,34,38,4,1,1,0,0,0
19,14,8,14,22,12,6,30,21,30,26,29,44,51,43,28,50,4,1,1,0,0,0
11,25,5,14,6,12,7,30,21,30,26,29,33,37,51,36,41,4,1,1,0,0,0
24,9,22,24,10,12,8,30,21,30,26,29,49,35,38,31,29,4,1,1,0,0,0
9,13,22,19,7,12,9,30,21,30,26,29,40,35,39,45,37,4,1,1,0,0,0
6,11,22,13,7,12,10,30,21,30,26,29,29,40,27,37,30,4,1,1,0,0,0
10,8,20,8,17,12,11,30,21,30,26,29,25,54,37,42,26,4,1,1,0,0,0
19,11,14,24,22,13,0,30,21,30,26,29,55,35,55,29,42,5,1,0,1,1,0
21,22,18,20,21,13,1,30,21,30,26,29,26,43,29,44,39,5,1,0,1,1,0
23,11,6,22,21,13,2,30,21,30,26,29,55,25,48,47,42,5,1,0,1,1,0
14,10,16,8,18,13,3,30,21,30,26,29,36,42,45,47,54,5,1,0,1,1,0
22,25,16,17,15,13,4,30,21,30,26,29,38,36,52,33,29,5,1,0,1,1,0
21,7,10,18,5,13,5,30,21,30,26,29,26,35,33,52,51,5,1,0,1,1,0
15,15,7,11,25,13,6,30,21,30,26,29,36,41,38,43,25,5,1,0,1,1,0
5,9,10,11,9,13,7,30,21,30,26,29,55,42,44,35,25,5,1,0,1,1,0
11,9,9,9,8,13,8,30,21,30,26,29,25,44,49,55,39,5,1,0,1,1,0
19,8,21,19,18,13,9,30,21,30,26,29,53,33,34,31,35,5,1,0,1,1,0
22,24,25,17,5,13,10,30,21,30,26,29,28,35,38,36,37,5,1,0,1,1,0
9,14,15,9,15,13,11,30,21,30,26,29,26,40,41,51,48,5,1,0,1,1,0
7,5,14,6,13,14,0,30,21,30,26,29,31,44,34,27,51,1,1,0,1,0,0
14,15,6,6,17,14,1,30,21,30,26,29,41,30,51,52,38,1,1,0,1,0,0
14,5,12,10,5,14,2,30,21,30,26,29,40,48,49,29,49,1,1,0,1,0,0
13,13,15,14,14,14,3,30,21,30,26,29,37,52,54,43,44,1,1,0,1,0,0
15,21,14,23,12,14,4,30,21,30,26,29,41,53,27,44,29,1,1,0,1,0,0
5,22,23,23,20,14,5,30,21,30,26,29,38,27,26,50,26,1,1,0,1,0,0
25,18,11,7,24,14,6,30,21,30,26,29,35,38,30,36,47,1,1,0,1,0,0
16,23,5,18,14,14,7,30,21,30,26,29,52,44,40,44,43,1,1,0,1,0,0
21,8,19,13,19,14,8,30,21,30,26,29,25,27,44,28,35,1,1,0,1,0,0
17,9,7,12,6,14,9,30,21,30,26,29,46,45,44,25,41,1,1,0,1,0,0
22,21,5,11,21,14,10,30,21,30,26,29,45,45,37,35,27,1,1,0,1,0,0
14,13,15,24,21,14,11,30,21,30,26,29,43,42,30,38,34,1,1,0,1,0,0
7,9,12,17,11,15,0,30,21,30,26,29,47,39,45,28,33,2,0,0,1,0,1
20,7,13,8,5,15,1,30,21,30,26,29,54,52,44,47,54,2,0,0,1,0,1
24,15,9,13,7,15,2,30,21,30,26,29,29,49,39,28,40,2,0,0,1,0,1
17,10,10,21,13,15,3,30,21,30,26,29,35,48,41,36,53,2,0,0,1,0,1
24,22,6,23,23,15,4,30,21,30,26,29,33,25,29,51,29,2,0,0,1,0,1
5,19,22,18,7,15,5,30,21,30,26,29,38,36,35,38,53,2,0,0,1,0,1
10,11,10,12,22,15,6,30,21,30,26,29,36,42,53,41,53,2,0,0,1,0,1
6,14,11,20,12,15,7,30,21,30,26,29,39,54,38,49,25,2,0,0,1,0,1
17,17,8,19,7,15,8,30,21,30,26,29,51,25,33,35,25,2,0,0,1,0,1
22,23,16,21,18,15,9,30,21,30,26,29,42,44,37,26,42,2,0,0,1,0,1
24,10,16,21,12,15,10,30,21,30,26,29,29,44,28,34,52,2,0,0,1,0,1
16,12,23,6,17,15,11,30,21,30,26,29,38,26,26,43,51,2,0,0,1,0,1
6,12,17,8,21,16,0,30,21,30,26,29,37,38,41,29,54,2,0,1,1,0,1
19,23,19,18,10,16,1,30,21,30,26,29,40,29,28,52,31,2,0,1,1,0,1
24,21,6,23,10,16,2,30,21,30,26,29,46,54,34,42,34,2,0,1,1,0,1
23,15,25,10,10,16,3,30,21,30,26,29,52,40,43,42,30,2,0,1,1,0,1
10,20,24,5,13,16,4,30,21,30,26,29,38,52,39,43,47,2,0,1,1,0,1
22,22,13,14,11,16,5,30,21,30,26,29,33,37,49,34,31,2,0,1,1,0,1
6,22,11,25,19,16,6,30,21,30,26,29,55,37,44,43,33,2,0,1,1,0,1
21,15,22,18,24,16,7,30,21,30,26,29,43,54,34,42,42,2,0,1,1,0,1
16,7,24,25,23,16,8,30,21,30,26,29,52,51,53,54,36,2,0,1,1,0,1
22,11,16,7,20,16,9,30,21,30,26,29,31,31,28,27,50,2,0,1,1,0,1
8,11,13,16,17,16,10,30,21,30,26,29,35,36,34,25,47,2,0,1,1,0,1
6,13,20,25,5,16,11,30,21,30,26,29,36,48,26,37,32,2,0,1,1,0,1
7,13,6,14,8,17,0,30,21,30,26,29,28,48,54,54,54,1,1,1,0,0,1
22,21,8,5,9,17,1,30,21,30,26,29,37,51,52,28,34,1,1,1,0,0,1
19,19,24,14,25,17,2,30,21,30,26,29,42,42,55,51,37,1,1,1,0,0,1
14,18,21,24,10,17,3,30,21,30,26,29,31,33,49,32,46,1,1,1,0,0,1
8,23,20,18,6,17,4,30,21,30,26,29,53,45,38,33,52,1,1,1,0,0,1
6,5,12,13,15,17,5,30,21,30,26,29,49,33,39,34,52,1,1,1,0,0,1
14,24,12,15,18,17,6,30,21,30,26,29,55,36,52,39,55,1,1,1,0,0,1
14,22,16,24,9,17,7,30,21,30,26,29,54,45,33,42,39,1,1,1,0,0,1
21,20,6,24,9,17,8,30,21,30,26,29,39,32,32,36,43,1,1,1,0,0,1
5,9,10,18,5,17,9,30,21,30,26,29,48,26,41,54,28,1,1,1,0,0,1
20,13,18,17,15,17,10,30,21,30,26,29,31,51,34,34,26,1,1,1,0,0,1
14,12,20,15,15,17,11,30,21,30,26,29,49,41,39,55,53,1,1,1,0,0,1
7,20,19,17,18,18,0,30,21,30,26,29,50,26,51,36,39,4,1,1,1,1,1
25,19,6,17,18,18,1,30,21,30,26,29,40,27,51,50,46,4,1,1,1,1,1
22,14,11,12,7,18,2,30,21,30,26,29,30,36,37,41,47,4,1,1,1,1,1
12,18,11,8,12,18,3,30,21,30,26,29,46,37,25,36,32,4,1,1,1,1,1
9,9,17,7,24,18,4,30,21,30,26,29,41,43,46,49,33,4,1,1,1,1,1
8,10,5,10,24,18,5,30,21,30,26,29,49,28,29,40,47,4,1,1,1,1,1
15,13,20,20,21,18,6,30,21,30,26,29,38,29,48,30,38,4,1,1,1,1,1
24,15,15,23,14,18,7,30,21,30,26,29,42,43,32,38,43,4,1,1,1,1,1
23,24,14,13,19,18,8,30,21,30,26,29,48,54,44,38,48,4,1,1,1,1,1
8,7,19,16,23,18,9,30,21,30,26,29,28,26,31,45,31,4,1,1,1,1,1
21,18,14,22,24,18,10,30,21,30,26,29,37,44,54,51,36,4,1,1,1,1,1
6,19,11,8,9,18,11,30,21,30,26,29,45,36,25,52,27,4,1,1,1,1,1
23,13,7,9,7,19,0,30,21,30,26,29,31,43,26,38,40,4,1,0,0,0,1
5,10,7,14,24,19,1,30,21,30,26,29,51,27,26,48,44,4,1,0,0,0,1
5,10,16,23,10,19,2,30,21,30,26,29,28,40,25,28,49,4,1,0,0,0,1
11,14,13,7,22,19,3,30,21,30,26,29,39,51,33,25,47,4,1,0,0,0,1
19,15,6,6,18,19,4,30,21,30,26,29,33,44,31,51,36,4,1,0,0,0,1
16,25,9,6,21,19,5,30,21,30,26,29,43,44,47,40,29,4,1,0,0,0,1
16,18,14,19,13,19,6,30,21,30,26,29,50,44,48,45,42,4,1,0,0,0,1
16,25,15,15,5,19,7,30,21,30,26,29,42,35,39,27,26,4,1,0,0,0,1
21,18,25,5,8,19,8,30,21,30,26,29,34,47,28,44,34,4,1,0,0,0,1
5,23,9,10,15,19,9,30,21,30,26,29,46,41,46,38,50,4,1,0,0,0,1
9,24,8,21,20,19,10,30,21,30,26,29,55,53,38,35,51,4,1,0,0,0,1
17,18,11,24,7,19,11,30,21,30,26,29,51,39,36,25,39,4,1,0,0,0,1
25,15,25,9,8,20,0,30,21,30,26,29,29,48,38,43,45,2,1,0,1,0,0
11,20,13,9,9,20,1,30,21,30,26,29,50,39,37,36,44,2,1,0,1,0,0
7,20,23,5,9,20,2,30,21,30,26,29,25,54,27,33,42,2,1,0,1,0,0
15,12,19,9,25,20,3,30,21,30,26,29,40,51,55,32,32,2,1,0,1,0,0
9,22,6,11,14,20,4,30,21,30,26,29,39,35,41,43,39,2,1,0,1,0,0
21,17,6,9,20,20,5,30,21,30,26,29,51,29,43,53,32,2,1,0,1,0,0
21,7,9,22,14,20,6,30,21,30,26,29,27,30,36,51,29,2,1,0,1,0,0
13,7,16,9,5,20,7,30,21,30,26,29,29,45,55,55,36,2,1,0,1,0,0
16,8,15,20,22,20,8,30,21,30,26,29,48,30,47,40,40,2,1,0,1,0,0
19,11,18,18,15,20,9,30,21,30,26,29,41,30,46,40,30,2,1,0,1,0,0
10,20,14,14,25,20,10,30,21,30,26,29,40,42,27,32,45,2,1,0,1,0,0
24,6,13,24,14,20,11,30,21,30,26,29,54,37,32,44,38,2,1,0,1,0,0
20,20,21,7,19,21,0,30,21,30,26,29,41,38,52,38,42,3,0,1,0,1,1
24,22,17,18,7,21,1,30,21,30,26,29,28,39,48,38,40,3,0,1,0,1,1
12,25,19,23,25,21,2,30,21,30,26,29,34,40,41,32,42,3,0,1,0,1,1
23,6,14,21,14,21,3,30,21,30,26,29,35,29,41,48,49,3,0,1,0,1,1
15,25,18,20,13,21,4,30,21,30,26,29,35,41,33,26,36,3,0,1,0,1,1
10,17,16,15,20,21,5,30,21,30,26,29,27,35,47,41,34,3,0,1,0,1,1
7,24,10,21,10,21,6,30,21,30,26,29,26,35,35,26,40,3,0,1,0,1,1
9,19,21,8,7,21,7,30,21,30,26,29,55,49,32,46,50,3,0,1,0,1,1
20,10,21,15,13,21,8,30,21,30,26,29,34,28,46,40,29,3,0,1,0,1,1
7,22,22,6,17,21,9,30,21,30,26,29,37,46,53,34,41,3,0,1,0,1,1
22,15,5,19,23,21,10,30,21,30,26,29,45,31,55,46,36,3,0,1,0,1,1
8,20,11,9,23,21,11,30,21,30,26,29,44,42,32,26,50,3,0,1,0,1,1
14,18,14,19,18,22,0,30,21,30,26,29,36,51,41,31,37,4,1,1,1,1,1
15,10,24,9,6,22,1,30,21,30,26,29,49,38,49,32,35,4,1,1,1,1,1
8,13,17,7,22,22,2,30,21,30,26,29,25,40,43,49,51,4,1,1,1,1,1
13,19,6,19,23,22,3,30,21,30,26,29,31,48,32,38,36,4,1,1,1,1,1
22,14,15,9,16,22,4,30,21,30,26,29,42,43,39,26,50,4,1,1,1,1,1
14,16,23,17,11,22,5,30,21,30,26,29,44,28,47,47,47,4,1,1,1,1,1
14,15,19,19,23,22,6,30,21,30,26,29,26,49,42,36,37,4,1,1,1,1,1
17,24,9,21,10,22,7,30,21,30,26,29,55,43,48,31,26,4,1,1,1,1,1
18,9,6,10,19,22,8,30,21,30,26,29,27,54,49,37,55,4,1,1,1,1,1
13,23,7,13,16,22,9,30,21,30,26,29,27,34,52,42,32,4,1,1,1,1,1
20,18,6,22,11,22,10,30,21,30,26,29,34,33,46,30,44,4,1,1,1,1,1
16,17,9,20,19,22,11,30,21,30,26,29,54,43,32,33,31,4,1,1,1,1,1
22,5,20,11,12,23,0,30,21,30,26,29,51,46,45,33,31,2,0,1,0,0,1
7,10,22,12,10,23,1,30,21,30,26,29,29,50,54,55,48,2,0,1,0,0,1
24,14,24,11,7,23,2,30,21,30,26,29,28,39,26,27,36,2,0,1,0,0,1
20,8,12,23,13,23,3,30,21,30,26,29,53,36,26,26,44,2,0,1,0,0,1
25,14,10,7,19,23,4,30,21,30,26,29,52,43,53,30,32,2,0,1,0,0,1
13,23,8,17,16,23,5,30,21,30,26,29,36,45,40,55,46,2,0,1,0,0,1
9,7,13,8,23,23,6,30,21,30,26,29,48,43,53,26,31,2,0,1,0,0,1
22,10,16,13,21,23,7,30,21,30,26,29,54,32,28,49,32,2,0,1,0,0,1
11,10,18,8,8,23,8,30,21,30,26,29,25,52,39,55,33,2,0,1,0,0,1
18,19,24,17,16,23,9,30,21,30,26,29,40,37,26,44,34,2,0,1,0,0,1
10,20,14,12,20,23,10,30,21,30,26,29,55,48,52,37,45,2,0,1,0,0,1
25,25,23,10,23,23,11,30,21,30,26,29,42,53,48,30,53,2,0,1,0,0,1
7,8,13,15,11,24,0,30,21,30,26,29,50,49,52,53,32,5,1,0,1,0,0
24,23,5,5,8,24,1,30,21,30,26,29,35,34,43,26,43,5,1,0,1,0,0
14,24,11,5,14,24,2,30,21,30,26,29,40,39,54,30,28,5,1,0,1,0,0
25,24,8,8,18,24,3,30,21,30,26,29,53,51,33,26,55,5,1,0,1,0,0
18,18,19,17,19,24,4,30,21,30,26,29,44,27,43,34,52,5,1,0,1,0,0
7,9,23,5,24,24,5,30,21,30,26,29,54,38,47,40,25,5,1,0,1,0,0
25,5,9,18,23,24,6,30,21,30,26,29,31,41,50,36,33,5,1,0,1,0,0
25,8,11,21,13,24,7,30,21,30,26,29,34,46,52,45,47,5,1,0,1,0,0
20,21,13,12,25,24,8,30,21,30,26,29,29,33,33,41,33,5,1,0,1,0,0
8,12,25,19,14,24,9,30,21,30,26,29,38,41,53,35,51,5,1,0,1,0,0
11,20,23,13,14,24,10,30,21,30,26,29,54,49,52,39,34,5,1,0,1,0,0
17,21,18,16,15,24,11,30,21,30,26,29,28,41,53,27,47,5,1,0,1,0,0
