0,1,2,3,4,VNF,eNB,RC0,RC1,RC2,RC3,RC4,0,1,2,3,4,exec_time,bool_reloc0,bool_reloc1,bool_reloc2,bool_reloc3,bool_reloc4
11,21,14,6,8,15,4,22,25,26,29,29,48,42,28,31,33,1,1,0,0,0,0
14,9,7,16,19,16,0,22,25,26,29,29,38,54,37,25,48,1,1,0,0,1,1
15,14,8,6,14,16,1,22,25,26,29,29,55,46,43,46,51,1,1,0,0,1,1
8,15,19,19,17,16,2,22,25,26,29,29,47,54,50,30,45,1,1,0,0,1,1
14,9,15,11,8,16,3,22,25,26,29,29,29,27,40,37,27,1,1,0,0,1,1
20,10,17,22,16,16,4,22,25,26,29,29,52,38,44,48,43,1,1,0,0,1,1
12,16,11,20,13,17,0,22,25,26,29,29,28,39,33,47,35,2,1,0,1,1,1
20,14,11,25,25,17,1,22,25,26,29,29,36,31,39,44,49,2,1,0,1,1,1
18,12,7,8,17,17,2,22,25,26,29,29,27,37,27,41,36,2,1,0,1,1,1
9,23,18,25,11,17,3,22,25,26,29,29,45,35,54,46,51,2,1,0,1,1,1
21,23,5,7,24,17,4,22,25,26,29,29,54,54,53,55,55,2,1,0,1,1,1
24,9,22,5,22,18,0,22,25,26,29,29,28,51,42,36,35,4,1,1,1,0,1
6,16,15,6,12,18,1,22,25,26,29,29,36,43,29,43,48,4,1,1,1,0,1
13,20,24,19,18,18,2,22,25,26,29,29,38,33,42,29,32,4,1,1,1,0,1
23,15,11,24,17,18,3,22,25,26,29,29,29,30,44,28,54,4,1,1,1,0,1
8,13,12,16,6,18,4,22,25,26,29,29,45,29,26,55,30,4,1,1,1,0,1
20,16,20,24,22,19,0,22,25,26,29,29,49,45,36,50,29,5,0,1,0,0,0
22,25,6,23,24,19,1,22,25,26,29,29,30,47,52,27,50,5,0,1,0,0,0
6,6,19,22,11,19,2,22,25,26,29,29,35,43,47,32,37,5,0,1,0,0,0
6,19,12,7,11,19,3,22,25,26,29,29,53,29,50,30,54,5,0,1,0,0,0
5,24,23,19,18,19,4,22,25,26,29,29,39,26,31,30,40,5,0,1,0,0,0
15,20,10,15,15,20,0,22,25,26,29,29,53,39,33,41,46,4,0,0,0,1,1
6,10,14,24,8,20,1,22,25,26,29,29,27,27,51,48,32,4,0,0,0,1,1
6,9,12,22,9,20,2,22,25,26,29,29,47,46,55,43,53,4,0,0,0,1,1
24,5,14,8,16,20,3,22,25,26,29,29,43,49,33,51,42,4,0,0,0,1,1
10,23,12,9,15,20,4,22,25,26,29,29,36,31,55,31,33,4,0,0,0,1,1
21,19,6,10,21,21,0,22,25,26,29,29,31,31,36,32,29,4,0,1,1,1,0
16,22,17,9,22,21,1,22,25,26,29,29,31,36,53,40,39,4,0,1,1,1,0
17,25,19,14,20,21,2,22,25,26,29,29,35,53,39,30,50,4,0,1,1,1,0
11,17,7,18,25,21,3,22,25,26,29,29,27,26,29,45,50,4,0,1,1,1,0
18,18,8,17,21,21,4,22,25,26,29,29,41,54,41,48,28,4,0,1,1,1,0
16,19,7,18,10,22,0,22,25,26,29,29,44,54,28,44,47,4,1,0,1,1,1
17,15,19,8,13,22,1,22,25,26,29,29,54,33,38,53,40,4,1,0,1,1,1
9,13,19,22,11,22,2,22,25,26,29,29,28,47,39,36,54,4,1,0,1,1,1
17,15,10,7,25,22,3,22,25,26,29,29,40,53,30,45,28,4,1,0,1,1,1
12,18,14,25,17,22,4,22,25,26,29,29,53,38,27,29,43,4,1,0,1,1,1
21,15,11,8,25,23,0,22,25,26,29,29,44,27,34,25,46,2,1,1,0,1,1
17,18,11,12,20,23,1,22,25,26,29,29,25,30,30,33,40,2,1,1,0,1,1
15,7,7,18,16,23,2,22,25,26,29,29,26,48,52,34,37,2,1,1,0,1,1
25,13,18,15,24,23,3,22,25,26,29,29,37,52,54,55,26,2,1,1,0,1,1
13,6,22,13,25,23,4,22,25,26,29,29,40,31,41,50,40,2,1,1,0,1,1
5,22,6,7,9,24,0,22,25,26,29,29,38,35,25,35,48,4,1,1,1,0,0
9,8,17,19,24,24,1,22,25,26,29,29,44,48,29,54,26,4,1,1,1,0,0
7,11,13,6,24,24,2,22,25,26,29,29,46,33,53,35,28,4,1,1,1,0,0
18,21,13,18,6,24,3,22,25,26,29,29,36,33,31,36,27,4,1,1,1,0,0
15,9,13,13,17,24,4,22,25,26,29,29,36,50,25,35,55,4,1,1,1,0,0
16,23,20,24,18,25,0,22,25,26,29,29,48,35,30,44,40,5,1,1,1,0,1
5,21,15,12,18,25,1,22,25,26,29,29,39,31,34,51,53,5,1,1,1,0,1
24,17,12,16,16,25,2,22,25,26,29,29,47,26,30,42,50,5,1,1,1,0,1
18,24,14,23,12,25,3,22,25,26,29,29,40,28,38,39,29,5,1,1,1,0,1
25,9,25,11,15,25,4,22,25,26,29,29,44,53,39,37,43,5,1,1,1,0,1
6,5,14,18,20,26,0,22,25,26,29,29,42,31,33,35,33,3,0,0,1,0,1
7,23,5,5,10,26,1,22,25,26,29,29,46,29,46,37,30,3,0,0,1,0,1
13,7,24,8,5,26,2,22,25,26,29,29,55,55,45,40,32,3,0,0,1,0,1
20,15,6,20,9,26,3,22,25,26,29,29,41,36,36,51,54,3,0,0,1,0,1
15,25,16,24,16,26,4,22,25,26,29,29,34,49,30,35,49,3,0,0,1,0,1
19,9,16,16,24,27,0,22,25,26,29,29,34,43,26,48,28,5,0,1,1,0,1
18,24,25,9,21,27,1,22,25,26,29,29,30,55,27,46,35,5,0,1,1,0,1
24,7,8,20,11,27,2,22,25,26,29,29,25,47,30,27,51,5,0,1,1,0,1
5,20,5,14,23,27,3,22,25,26,29,29,31,27,36,43,39,5,0,1,1,0,1
7,9,11,14,20,27,4,22,25,26,29,29,34,32,34,36,34,5,0,1,1,0,1
12,25,8,19,16,28,0,22,25,26,29,29,42,43,36,54,26,3,1,1,0,1,0
7,6,22,12,8,28,1,22,25,26,29,29,52,55,32,37,52,3,1,1,0,1,0
20,20,13,10,20,28,2,22,25,26,29,29,44,46,28,39,27,3,1,1,0,1,0
24,18,16,6,20,28,3,22,25,26,29,29,33,36,44,41,48,3,1,1,0,1,0
7,24,16,11,8,28,4,22,25,26,29,29,26,52,48,30,41,3,1,1,0,1,0
17,9,22,10,13,29,0,22,25,26,29,29,33,37,45,55,25,1,0,1,1,0,0
19,12,12,19,19,29,1,22,25,26,29,29,35,42,33,55,53,1,0,1,1,0,0
14,15,16,15,17,29,2,22,25,26,29,29,50,46,49,54,29,1,0,1,1,0,0
14,16,11,11,25,29,3,22,25,26,29,29,33,41,36,34,32,1,0,1,1,0,0
9,12,8,20,12,29,4,22,25,26,29,29,47,27,36,29,48,1,0,1,1,0,0
6,24,17,14,6,30,0,22,25,26,29,29,46,34,53,36,34,2,0,1,1,1,1
22,22,6,15,17,30,1,22,25,26,29,29,32,40,34,44,51,2,0,1,1,1,1
7,23,21,11,11,30,2,22,25,26,29,29,47,36,34,31,42,2,0,1,1,1,1
23,10,11,18,22,30,3,22,25,26,29,29,47,44,31,38,31,2,0,1,1,1,1
16,11,22,12,24,30,4,22,25,26,29,29,45,29,29,36,41,2,0,1,1,1,1
11,13,13,19,20,31,0,22,25,26,29,29,26,45,33,37,27,1,0,1,1,0,1
20,11,14,11,22,31,1,22,25,26,29,29,32,35,51,28,49,1,0,1,1,0,1
12,15,23,20,17,31,2,22,25,26,29,29,31,28,43,48,40,1,0,1,1,0,1
15,25,25,15,20,31,3,22,25,26,29,29,53,40,35,55,27,1,0,1,1,0,1
8,22,6,7,13,31,4,22,25,26,29,29,42,51,54,35,46,1,0,1,1,0,1
16,8,7,12,15,32,0,22,25,26,29,29,46,30,31,33,37,3,0,0,1,0,1
17,17,24,17,10,32,1,22,25,26,29,29,26,45,27,29,50,3,0,0,1,0,1
23,23,8,13,17,32,2,22,25,26,29,29,33,39,53,43,27,3,0,0,1,0,1
7,14,14,16,22,32,3,22,25,26,29,29,30,55,34,54,53,3,0,0,1,0,1
18,12,10,21,5,32,4,22,25,26,29,29,37,53,43,28,34,3,0,0,1,0,1
7,15,7,11,13,33,0,22,25,26,29,29,41,42,36,43,34,4,1,0,1,0,0
14,12,12,11,24,33,1,22,25,26,29,29,25,38,43,44,47,4,1,0,1,0,0
22,25,7,16,20,33,2,22,25,26,29,29,33,53,30,34,47,4,1,0,1,0,0
25,23,11,23,20,33,3,22,25,26,29,29,47,47,40,29,53,4,1,0,1,0,0
17,7,18,19,9,33,4,22,25,26,29,29,43,51,30,25,40,4,1,0,1,0,0
9,11,19,11,24,34,0,22,25,26,29,29,43,50,51,36,43,4,0,1,1,0,0
9,17,12,8,24,34,1,22,25,26,29,29,48,45,26,42,43,4,0,1,1,0,0
11,5,14,19,9,34,2,22,25,26,29,29,37,45,45,28,28,4,0,1,1,0,0
14,16,7,22,15,34,3,22,25,26,29,29,33,53,51,47,52,4,0,1,1,0,0
15,16,17,19,6,34,4,22,25,26,29,29,28,53,32,49,42,4,0,1,1,0,0
12,23,22,19,18,35,0,22,25,26,29,29,30,36,32,48,47,3,0,1,1,0,1
12,21,13,16,12,35,1,22,25,26,29,29,32,49,34,55,30,3,0,1,1,0,1
21,24,16,24,17,35,2,22,25,26,29,29,55,27,55,54,52,3,0,1,1,0,1
24,12,13,24,18,35,3,22,25,26,29,29,48,40,36,28,25,3,0,1,1,0,1
17,9,18,8,10,35,4,22,25,26,29,29,43,51,53,36,26,3,0,1,1,0,1
25,12,18,15,9,36,0,22,25,26,29,29,46,49,26,46,41,5,0,1,0,1,1
23,11,17,8,19,36,1,22,25,26,29,29,31,53,39,34,54,5,0,1,0,1,1
18,17,13,16,17,36,2,22,25,26,29,29,41,33,49,44,45,5,0,1,0,1,1
23,11,24,5,19,36,3,22,25,26,29,29,33,44,52,44,31,5,0,1,0,1,1
14,10,12,18,19,36,4,22,25,26,29,29,28,44,44,46,45,5,0,1,0,1,1
11,13,12,9,16,37,0,22,25,26,29,29,38,26,41,27,32,4,0,1,0,0,0
19,20,25,25,10,37,1,22,25,26,29,29,38,50,29,32,53,4,0,1,0,0,0
10,17,6,8,24,37,2,22,25,26,29,29,39,51,55,55,45,4,0,1,0,0,0
7,17,16,12,18,37,3,22,25,26,29,29,53,39,54,34,37,4,0,1,0,0,0
7,11,23,7,6,37,4,22,25,26,29,29,47,53,53,34,49,4,0,1,0,0,0
16,11,5,12,17,38,0,22,25,26,29,29,49,39,25,45,50,1,0,1,1,1,0
23,9,9,6,16,38,1,22,25,26,29,29,48,39,51,38,49,1,0,1,1,1,0
8,21,18,10,11,38,2,22,25,26,29,29,53,43,35,52,35,1,0,1,1,1,0
16,6,23,6,20,38,3,22,25,26,29,29,30,33,49,27,31,1,0,1,1,1,0
9,16,22,12,20,38,4,22,25,26,29,29,40,31,43,53,39,1,0,1,1,1,0
18,12,22,21,18,39,0,22,25,26,29,29,37,50,53,26,25,4,0,0,0,0,0
24,12,9,17,22,39,1,22,25,26,29,29,51,31,33,55,50,4,0,0,0,0,0
21,10,22,9,19,39,2,22,25,26,29,29,51,28,54,45,34,4,0,0,0,0,0
14,15,17,7,17,39,3,22,25,26,29,29,46,33,34,33,52,4,0,0,0,0,0
10,16,12,5,17,39,4,22,25,26,29,29,53,52,44,40,40,4,0,0,0,0,0
17,13,7,18,20,40,0,22,25,26,29,29,43,25,51,45,55,2,1,1,0,0,1
12,11,13,16,22,40,1,22,25,26,29,29,32,46,33,35,42,2,1,1,0,0,1
8,20,15,5,11,40,2,22,25,26,29,29,50,34,30,37,39,2,1,1,0,0,1
25,12,13,19,11,40,3,22,25,26,29,29,30,48,43,49,49,2,1,1,0,0,1
5,19,10,5,24,40,4,22,25,26,29,29,39,34,45,29,46,2,1,1,0,0,1
13,25,12,14,17,41,0,22,25,26,29,29,42,40,40,27,40,5,0,0,1,1,1
12,22,15,14,6,41,1,22,25,26,29,29,50,34,38,48,43,5,0,0,1,1,1
19,22,21,8,8,41,2,22,25,26,29,29,37,47,51,54,53,5,0,0,1,1,1
20,15,21,15,11,41,3,22,25,26,29,29,40,27,42,41,40,5,0,0,1,1,1
25,16,22,25,16,41,4,22,25,26,29,29,39,47,49,51,27,5,0,0,1,1,1
25,23,16,16,14,42,0,22,25,26,29,29,26,39,26,47,52,5,0,0,0,1,0
14,6,6,25,21,42,1,22,25,26,29,29,33,45,51,30,27,5,0,0,0,1,0
6,15,15,15,15,42,2,22,25,26,29,29,44,32,43,25,32,5,0,0,0,1,0
17,18,25,21,11,42,3,22,25,26,29,29,33,31,45,36,44,5,0,0,0,1,0
14,7,9,11,12,42,4,22,25,26,29,29,46,47,44,28,31,5,0,0,0,1,0
14,21,7,13,6,43,0,22,25,26,29,29,35,28,34,51,28,4,0,1,1,0,0
22,17,23,22,9,43,1,22,25,26,29,29,33,30,36,31,36,4,0,1,1,0,0
15,20,16,17,21,43,2,22,25,26,29,29,46,48,45,55,40,4,0,1,1,0,0
8,9,12,12,24,43,3,22,25,26,29,29,46,26,43,51,55,4,0,1,1,0,0
8,12,6,24,23,43,4,22,25,26,29,29,51,41,42,36,45,4,0,1,1,0,0
6,24,5,13,16,44,0,22,25,26,29,29,28,25,30,32,40,1,0,0,1,0,0
25,10,11,21,8,44,1,22,25,26,29,29,43,38,49,32,34,1,0,0,1,0,0
10,6,14,24,11,44,2,22,25,26,29,29,31,47,25,34,32,1,0,0,1,0,0
21,22,15,7,23,44,3,22,25,26,29,29,35,46,31,27,30,1,0,0,1,0,0
25,6,13,11,13,44,4,22,25,26,29,29,55,54,53,53,30,1,0,0,1,0,0
8,17,19,15,17,45,0,22,25,26,29,29,27,33,46,53,37,2,0,1,0,0,0
22,19,23,14,11,45,1,22,25,26,29,29,36,27,33,30,51,2,0,1,0,0,0
24,25,21,11,22,45,2,22,25,26,29,29,27,40,40,30,43,2,0,1,0,0,0
17,13,12,20,19,45,3,22,25,26,29,29,38,42,55,53,45,2,0,1,0,0,0
21,6,24,14,10,45,4,22,25,26,29,29,34,46,29,39,51,2,0,1,0,0,0
9,24,8,9,6,46,0,22,25,26,29,29,36,30,41,42,38,2,1,0,0,1,1
9,7,24,17,6,46,1,22,25,26,29,29,32,42,31,39,49,2,1,0,0,1,1
18,7,7,12,16,46,2,22,25,26,29,29,26,25,42,35,26,2,1,0,0,1,1
12,16,8,15,8,46,3,22,25,26,29,29,44,52,28,39,44,2,1,0,0,1,1
23,8,21,25,5,46,4,22,25,26,29,29,49,39,34,48,43,2,1,0,0,1,1
24,8,16,21,23,47,0,22,25,26,29,29,50,55,34,32,50,2,0,0,1,0,1
14,16,10,23,17,47,1,22,25,26,29,29,49,54,42,42,51,2,0,0,1,0,1
23,19,16,13,10,47,2,22,25,26,29,29,50,48,47,25,33,2,0,0,1,0,1
24,18,6,12,14,47,3,22,25,26,29,29,52,50,43,51,27,2,0,0,1,0,1
20,6,25,24,9,47,4,22,25,26,29,29,35,41,31,26,42,2,0,0,1,0,1
17,19,10,6,7,48,0,22,25,26,29,29,43,31,38,41,52,2,1,0,0,1,0
16,13,13,14,17,48,1,22,25,26,29,29,52,39,26,42,27,2,1,0,0,1,0
11,7,12,22,15,48,2,22,25,26,29,29,55,26,27,50,25,2,1,0,0,1,0
23,15,9,24,8,48,3,22,25,26,29,29,29,31,55,38,49,2,1,0,0,1,0
15,23,13,24,18,48,4,22,25,26,29,29,48,44,36,44,40,2,1,0,0,1,0
15,15,24,19,20,49,0,22,25,26,29,29,53,54,47,41,51,1,1,0,0,0,1
24,15,7,21,12,49,1,22,25,26,29,29,46,43,31,30,35,1,1,0,0,0,1
8,8,7,21,8,49,2,22,25,26,29,29,55,55,36,53,28,1,1,0,0,0,1
12,9,23,7,18,49,3,22,25,26,29,29,55,41,41,51,52,1,1,0,0,0,1
11,14,22,9,17,49,4,22,25,26,29,29,29,50,30,39,44,1,1,0,0,0,1
15,25,25,11,14,50,0,22,25,26,29,29,27,33,42,41,47,2,0,1,0,1,0
9,24,23,18,6,50,1,22,25,26,29,29,29,38,44,40,27,2,0,1,0,1,0
8,23,12,25,25,50,2,22,25,26,29,29,29,46,54,43,53,2,0,1,0,1,0
11,22,20,23,18,50,3,22,25,26,29,29,42,54,45,29,29,2,0,1,0,1,0
18,22,11,25,20,50,4,22,25,26,29,29,31,29,48,51,38,2,0,1,0,1,0
14,13,18,14,15,51,0,22,25,26,29,29,40,52,32,32,37,1,1,1,1,0,0
23,15,24,10,10,51,1,22,25,26,29,29,29,42,50,29,38,1,1,1,1,0,0
8,8,7,20,6,51,2,22,25,26,29,29,54,54,40,44,34,1,1,1,1,0,0
23,5,17,6,8,51,3,22,25,26,29,29,52,44,50,54,34,1,1,1,1,0,0
23,8,23,21,11,51,4,22,25,26,29,29,45,33,35,53,54,1,1,1,1,0,0
12,14,6,12,10,52,0,22,25,26,29,29,37,34,27,52,29,2,0,1,1,1,0
11,12,7,8,23,52,1,22,25,26,29,29,33,35,46,53,48,2,0,1,1,1,0
17,12,22,18,10,52,2,22,25,26,29,29,25,40,43,40,25,2,0,1,1,1,0
17,10,8,7,13,52,3,22,25,26,29,29,42,53,47,26,40,2,0,1,1,1,0
6,16,23,14,16,52,4,22,25,26,29,29,54,50,44,51,49,2,0,1,1,1,0
7,21,21,25,11,53,0,22,25,26,29,29,55,30,53,51,41,5,1,0,1,1,1
8,19,22,8,24,53,1,22,25,26,29,29,46,35,44,52,41,5,1,0,1,1,1
9,23,24,21,6,53,2,22,25,26,29,29,48,39,52,25,54,5,1,0,1,1,1
11,16,9,15,15,53,3,22,25,26,29,29,31,41,31,53,38,5,1,0,1,1,1
21,22,13,5,17,53,4,22,25,26,29,29,40,31,51,42,30,5,1,0,1,1,1
10,7,22,7,25,54,0,22,25,26,29,29,27,44,29,26,37,2,1,1,1,1,1
18,11,7,6,24,54,1,22,25,26,29,29,32,49,48,32,51,2,1,1,1,1,1
11,12,18,24,24,54,2,22,25,26,29,29,30,30,31,38,48,2,1,1,1,1,1
9,8,23,24,24,54,3,22,25,26,29,29,40,34,25,50,26,2,1,1,1,1,1
11,24,9,8,23,54,4,22,25,26,29,29,44,43,43,49,27,2,1,1,1,1,1
24,14,16,5,8,55,0,22,25,26,29,29,45,38,31,53,44,5,1,0,0,1,1
13,8,19,10,17,55,1,22,25,26,29,29,55,54,37,28,52,5,1,0,0,1,1
6,11,6,14,16,55,2,22,25,26,29,29,47,47,37,29,35,5,1,0,0,1,1
9,20,17,22,17,55,3,22,25,26,29,29,51,54,32,28,35,5,1,0,0,1,1
24,15,7,8,5,55,4,22,25,26,29,29,30,54,43,35,43,5,1,0,0,1,1
18,14,12,23,16,56,0,22,25,26,29,29,35,43,51,40,42,4,1,1,1,1,1
8,6,15,10,22,56,1,22,25,26,29,29,50,49,51,46,26,4,1,1,1,1,1
20,5,18,13,23,56,2,22,25,26,29,29,42,40,25,48,32,4,1,1,1,1,1
6,15,15,13,5,56,3,22,25,26,29,29,36,49,46,27,55,4,1,1,1,1,1
15,12,12,5,21,56,4,22,25,26,29,29,29,43,40,33,38,4,1,1,1,1,1
25,13,20,15,9,57,0,22,25,26,29,29,50,55,42,54,34,4,0,1,0,0,0
5,21,22,14,16,57,1,22,25,26,29,29,48,55,52,47,37,4,0,1,0,0,0
22,22,16,14,20,57,2,22,25,26,29,29,33,34,50,54,32,4,0,1,0,0,0
7,18,11,25,5,57,3,22,25,26,29,29,53,35,39,27,43,4,0,1,0,0,0
21,20,25,18,15,57,4,22,25,26,29,29,30,39,51,40,37,4,0,1,0,0,0
6,23,10,17,18,58,0,22,25,26,29,29,55,44,29,43,33,4,0,0,0,0,1
11,17,8,17,17,58,1,22,25,26,29,29,29,50,50,48,29,4,0,0,0,0,1
7,10,13,17,11,58,2,22,25,26,29,29,47,32,33,26,54,4,0,0,0,0,1
12,8,11,7,21,58,3,22,25,26,29,29,45,35,43,47,55,4,0,0,0,0,1
23,16,11,16,20,58,4,22,25,26,29,29,43,53,38,30,29,4,0,0,0,0,1
17,18,5,19,12,59,0,22,25,26,29,29,31,42,25,25,47,4,0,0,0,1,0
11,8,6,15,12,59,1,22,25,26,29,29,44,48,50,32,33,4,0,0,0,1,0
16,18,17,16,12,59,2,22,25,26,29,29,51,43,27,48,28,4,0,0,0,1,0
20,19,7,12,12,59,3,22,25,26,29,29,54,31,26,47,26,4,0,0,0,1,0
13,13,20,25,6,59,4,22,25,26,29,29,28,47,52,27,46,4,0,0,0,1,0
